from,to,share
EP10883,E100000000021,100.0
EP10884,E100000002418,100.0
EP10885,E100000004204,100.0
EP10886,E100000004204,100.0
EP10887,E100000004205,100.0
EP10888,E100000001467,100.0
EP10889,E100000001467,100.0
EP10890,E100000004207,100.0
EP10891,E100000002896,
EP10891,E100000000657,50.0
EP10891,E100000000649,25.0
EP10891,E100000000651,25.0
EP10892,E100000004157,100.0
EP10893,E100000001467,100.0
EP10894,E100000001510,100.0
EP10895,E100000001510,100.0
EP10896,E100000001510,100.0
EP10897,E100000001510,100.0
EP10898,E100000002297,100.0
EP10899,E100000002297,100.0
EP10900,E100000002279,96.0
EP10900,E100000002227,3.0
EP10901,E100000002176,100.0
EP10902,E100000001289,100.0
EP10903,E100000001827,100.0
EP10904,E100000004210,100.0
EP10905,E100000004210,100.0
EP10906,E100000004140,100.0
EP10907,E100000004114,100.0
EP10908,E100000003478,100.0
EP10909,E100000003614,100.0
EP10910,E100000003614,100.0
EP10911,E100000003614,100.0
EP10912,E100000003614,100.0
EP10913,E100000003614,100.0
EP10914,E100000003614,100.0
EP10915,E100000003614,100.0
EP10916,E100000003614,100.0
EP10917,E100000002137,100.0
EP10918,E100000002137,100.0
EP10919,E100000002137,100.0
EP10920,E100000003480,100.0
EP10921,E100000003480,100.0
EP10922,E100000003480,100.0
EP10923,E100000003480,100.0
EP10924,E100000003480,100.0
EP10925,E100000004218,100.0
EP10926,E100000004218,100.0
EP10927,E100000004218,100.0
EP10928,E100000004218,100.0
EP10929,E100000004218,100.0
EP10930,E100000004218,100.0
EP10931,E100000127064,100.0
EP10932,E100000127064,100.0
EP10933,E100000004059,100.0
EP10934,E100000004059,100.0
EP10935,E100000004059,100.0
EP10936,E100000004348,100.0
EP10937,E100000003944,100.0
EP10938,E100000002839,100.0
EP10939,E100000004280,100.0
EP10940,E100000004059,100.0
EP10941,E100000004059,100.0
EP10942,E100000004059,100.0
EP10943,E100000004059,100.0
EP10944,E100000004059,100.0
EP10945,E100000004059,100.0
EP10946,E100000004059,100.0
EP10947,E100001001012,50.0
EP10947,E100001011992,50.0
EP10948,E100000000010,100.0
EP10949,E100000001753,11.0
EP10949,E100000001758,9.0
EP10949,E100000002370,6.0
EP10949,E100000001763,4.0
EP10949,E100000000008,68.0
EP10950,E100000000022,100.0
EP10951,E100000002279,100.0
EP10952,E100000002279,100.0
EP10953,E100001010546,100.0
EP10954,E100001012879,100.0
EP10955,E100001012879,100.0
EP10956,E100000000472,
EP10957,E100000004222,100.0
EP10958,E100000002273,100.0
EP10959,E100000002273,100.0
EP10960,E100000004224,100.0
EP10961,E100000004224,100.0
EP10962,E100000004224,100.0
EP10963,E100000004224,100.0
EP10964,E100000004224,100.0
EP10965,E100000004225,100.0
EP10966,E100000004226,100.0
EP10967,E100000004226,100.0
EP10968,E100000004226,100.0
EP10969,E100000004226,100.0
EP10970,E100000004226,100.0
EP10971,E100000002005,100.0
EP10972,E100000002005,100.0
EP10973,E100000002005,100.0
EP10974,E100000002005,100.0
EP10975,E100000002005,100.0
EP10976,E100000002005,100.0
EP10977,E100000002867,100.0
EP10978,E100000003955,100.0
EP10979,E100000003955,100.0
EP10980,E100000003955,100.0
EP10981,E100000003955,100.0
EP10982,E100000003955,100.0
EP10983,E100000003955,100.0
EP10984,E100000004229,100.0
EP10985,E100000001753,25.0
EP10985,E100000000660,75.0
EP10986,E100000001481,
EP10987,E100000001481,
EP10988,E100000003599,100.0
EP10989,E100000001985,100.0
EP10990,E100000003351,100.0
EP10991,E100000003352,100.0
EP10992,E100000003322,100.0
EP10993,E100000003322,100.0
EP10994,E100000003322,100.0
EP10995,E100000003322,100.0
EP10996,E100000003322,100.0
EP10997,E100000003322,100.0
EP10998,E100000003322,100.0
EP10999,E100001011245,100.0
EP11000,E100000000039,100.0
EP11001,E100000004231,100.0
EP11002,E100000004232,100.0
EP11003,E100000004233,100.0
EP11004,E100000004232,100.0
EP11005,E100000004232,100.0
EP11006,E100000004232,100.0
EP11007,E100000004232,100.0
EP11008,E100000004232,100.0
EP11009,E100000004232,100.0
EP11010,E100000004233,100.0
EP11011,E100000004233,100.0
EP11012,E100000001716,100.0
EP11013,E100000002023,100.0
EP11014,E100000002023,100.0
EP11015,E100000002023,100.0
EP11016,E100000003885,100.0
EP11017,E100000003885,100.0
EP11018,E100000003885,100.0
EP11019,E100000003885,100.0
EP11020,E100000003325,100.0
EP11021,E100000002768,100.0
EP11022,E100000003662,100.0
EP11023,E100000000116,100.0
EP11024,E100001011750,100.0
EP11025,E100000002382,100.0
EP11026,E100000002382,100.0
EP11027,E100000002382,100.0
EP11028,E100000004221,100.0
EP11029,E100000004221,100.0
EP11030,E100000004235,100.0
EP11031,E100000000826,100.0
EP11032,E100000000826,100.0
EP11033,E100000002899,100.0
EP11034,E100000003689,100.0
EP11035,E100000003689,100.0
EP11036,E100000003689,100.0
EP11037,E100000003689,100.0
EP11038,E100000003863,100.0
EP11039,E100000001986,100.0
EP11040,E100000001986,100.0
EP11041,E100000001986,100.0
EP11042,E100000001986,100.0
EP11043,E100000003583,100.0
EP11044,E100000001697,100.0
EP11045,E100001010984,100.0
EP11046,E100000004240,100.0
EP11047,E100000003516,100.0
EP11048,E100000135721,100.0
EP11048,E100000186129,100.0
EP11049,E100000135721,100.0
EP11049,E100000186129,100.0
EP11050,E100000135721,100.0
EP11050,E100000186129,100.0
EP11051,E100000135721,100.0
EP11051,E100000186129,100.0
EP11052,E100000135721,100.0
EP11052,E100000186129,100.0
EP11053,E100000001100,100.0
EP11054,E100000001100,100.0
EP11055,E100000004391,100.0
EP11056,E100000002870,100.0
EP11057,E100000002870,100.0
EP11058,E100000002870,100.0
EP11059,E100000002870,100.0
EP11060,E100000002870,100.0
EP11061,E100000002870,100.0
EP11062,E100000002981,100.0
EP11063,E100000002254,100.0
EP11064,E100000004245,100.0
EP11065,E100000004245,100.0
EP11066,E100000004245,100.0
EP11067,E100000003494,37.0
EP11067,E100000003414,63.0
EP11068,E100000003494,29.0
EP11068,E100000003414,71.0
EP11069,E100000003494,29.0
EP11069,E100000003414,71.0
EP11070,E100000003494,37.0
EP11070,E100000003414,63.0
EP11071,E100000003494,37.0
EP11071,E100000003414,63.0
EP11072,E100000003494,37.0
EP11072,E100000003414,63.0
EP11073,E100000003850,100.0
EP11074,E100000001857,100.0
EP11075,E100000004147,100.0
EP11076,E100000004147,100.0
EP11077,E100000004147,100.0
EP11078,E100000001931,100.0
EP11079,E100000001931,100.0
EP11080,E100000001940,100.0
EP11081,E100000001248,100.0
EP11082,E100000001248,100.0
EP11083,E100000001248,100.0
EP11084,E100000001248,100.0
EP11085,E100000002111,
EP11085,E100001010561,
EP11085,E100001010558,
EP11086,E100001016505,100.0
EP11087,E100000000706,100.0
EP11088,E100000000706,100.0
EP11089,E100000004250,100.0
EP11090,E100000004250,100.0
EP11091,E100000004250,100.0
EP11092,E100000004250,100.0
EP11093,E100000004250,100.0
EP11094,E100000004250,100.0
EP11095,E100000004352,100.0
EP11096,E100000004350,100.0
EP11097,E100000004350,100.0
EP11098,E100000004350,100.0
EP11099,E100000003667,100.0
EP11100,E100000003667,100.0
EP11101,E100000003667,100.0
EP11102,E100000003667,100.0
EP11103,E100000003667,100.0
EP11104,E100000003667,100.0
EP11105,E100000004252,100.0
EP11106,E100000002016,100.0
EP11107,E100000002016,100.0
EP11108,E100000002016,100.0
EP11109,E100000002016,100.0
EP11110,E100001000627,100.0
EP11111,E100001000627,100.0
EP11112,E100000002128,100.0
EP11113,E100000002128,100.0
EP11114,E100000002128,100.0
EP11115,E100000002128,100.0
EP11116,E100000002128,100.0
EP11117,E100000002128,100.0
EP11118,E100000002128,100.0
EP11119,E100000002128,100.0
EP11120,E100000002128,100.0
EP11121,E100000002128,100.0
EP11122,E100000002128,100.0
EP11123,E100000002128,100.0
EP11124,E100000000069,100.0
EP11125,E100000001331,100.0
EP11126,E100000001331,100.0
EP11127,E100000003325,100.0
EP11128,E100000003325,100.0
EP11129,E100000000433,70.0
EP11129,E100000001071,30.0
EP11130,E100000000849,100.0
EP11131,E100000003156,100.0
EP11132,E100001011836,100.0
EP11133,E100001011836,100.0
EP11134,E100001011836,100.0
EP11135,E100001011836,100.0
EP11136,E100000002138,100.0
EP11137,E100000002138,100.0
EP11138,E100000002139,100.0
EP11139,E100000002139,100.0
EP11140,E100000002300,100.0
EP11141,E100000002300,100.0
EP11142,E100000002300,100.0
EP11143,E100000003633,100.0
EP11144,E100000003633,100.0
EP11145,E100000002912,100.0
EP11146,E100000002911,100.0
EP11147,E100000002329,100.0
EP11148,E100000002329,100.0
EP11149,E100000002321,10.0
EP11149,E100000002329,90.0
EP11150,E100000002090,100.0
EP11151,E100000002090,100.0
EP11152,E100000001700,100.0
EP11153,E100000002219,100.0
EP11154,E100000001719,100.0
EP11155,E100000002003,100.0
EP11156,E100000002003,100.0
EP11157,E100000002003,100.0
EP11158,E100000003732,100.0
EP11159,E100000003732,100.0
EP11160,E100000003732,100.0
EP11161,E100000003732,100.0
EP11162,E100000003732,100.0
EP11163,E100000003732,100.0
EP11164,E100000003732,100.0
EP11165,E100000003732,100.0
EP11166,E100000003732,100.0
EP11167,E100000002770,100.0
EP11168,E100000002770,100.0
EP11169,E100000001971,100.0
EP11170,E100000001971,100.0
EP11171,E100000001971,100.0
EP11172,E100000000084,100.0
EP11173,E100000000084,100.0
EP11174,E100000001753,1.0
EP11174,E100000004273,99.0
EP11175,E100000001753,1.0
EP11175,E100000004273,99.0
EP11176,E100000002005,100.0
EP11177,E100000002005,100.0
EP11178,E100000002005,100.0
EP11179,E100000002005,100.0
EP11180,E100000004259,100.0
EP11181,E100000004260,100.0
EP11182,E100000004168,100.0
EP11183,E100000004168,100.0
EP11184,E100000004168,100.0
EP11185,E100000004168,100.0
EP11186,E100000003451,100.0
EP11187,E100000003451,100.0
EP11188,E100000003451,100.0
EP11189,E100000003451,100.0
EP11190,E100000003451,100.0
EP11191,E100000003451,100.0
EP11192,E100000003451,100.0
EP11193,E100000003451,100.0
EP11194,E100000003451,100.0
EP11195,E100000003451,100.0
EP11196,E100000004243,100.0
EP11197,E100000004243,100.0
EP11198,E100000004243,100.0
EP11199,E100000004243,100.0
EP11200,E100000004243,100.0
EP11201,E100000004243,100.0
EP11202,E100000001408,100.0
EP11203,E100000001753,1.0
EP11203,E100000004275,99.0
EP11204,E100000003120,100.0
EP11205,E100000000955,100.0
EP11206,E100000000946,100.0
EP11207,E100000000946,100.0
EP11208,E100000000946,100.0
EP11209,E100000000946,100.0
EP11210,E100000004263,100.0
EP11211,E100000004263,100.0
EP11212,E100000004263,100.0
EP11213,E100000004263,100.0
EP11214,E100000004263,100.0
EP11215,E100000004263,100.0
EP11216,E100000004263,100.0
EP11217,E100000004263,100.0
EP11218,E100000004264,100.0
EP11219,E100000004264,100.0
EP11220,E100000002972,20.0
EP11220,E100000001533,20.0
EP11220,E100000001078,60.0
EP11221,E100000002451,100.0
EP11222,E100000002451,100.0
EP11223,E100000002451,100.0
EP11224,E100000002451,100.0
EP11225,E100000002451,100.0
EP11226,E100000002451,100.0
EP11227,E100000002451,100.0
EP11228,E100000002451,100.0
EP11229,E100000002451,100.0
EP11230,E100000002451,100.0
EP11231,E100000000889,15.0
EP11231,E100001010544,25.0
EP11231,E100001010532,60.0
EP11232,E100000000889,15.0
EP11232,E100001010544,25.0
EP11232,E100001010532,60.0
EP11233,E100000004276,100.0
EP11234,E100000002136,100.0
EP11235,E100000002136,100.0
EP11236,E100000002988,100.0
EP11237,E100000002987,100.0
EP11238,E100000002988,100.0
EP11239,E100000002988,100.0
EP11240,E100000004271,100.0
EP11241,E100000004277,100.0
EP11242,E100000004277,100.0
EP11243,E100000001903,100.0
EP11244,E100000002839,100.0
EP11245,E100000003466,100.0
EP11246,E100000003466,100.0
EP11247,E100000003466,100.0
EP11248,E100000003466,100.0
EP11249,E100000003466,100.0
EP11250,E100000003466,100.0
EP11251,E100000003466,100.0
EP11252,E100000003466,100.0
EP11253,E100000003466,100.0
EP11254,E100000003466,100.0
EP11255,E100000003466,100.0
EP11256,E100000003466,100.0
EP11257,E100000004281,100.0
EP11258,E100000004281,100.0
EP11259,E100000004281,100.0
EP11260,E100000004281,100.0
EP11261,E100000004281,100.0
EP11262,E100000004281,100.0
EP11263,E100000000433,
EP11264,E100000001941,100.0
EP11265,,
EP11266,E100000001885,100.0
EP11267,E100000004278,100.0
EP11268,E100000001722,100.0
EP11269,E100000001722,100.0
EP11270,E100000001923,100.0
EP11271,E100000000019,100.0
EP11272,E100000000019,100.0
EP11273,E100000000019,100.0
EP11274,E100000000019,100.0
EP11275,E100000003346,100.0
EP11276,E100000003343,100.0
EP11277,E100000004149,100.0
EP11278,E100000004149,100.0
EP11279,E100000004149,100.0
EP11280,E100000002818,100.0
EP11281,E100000002818,100.0
EP11282,E100000002818,100.0
EP11283,E100000002818,100.0
EP11284,E100000004389,100.0
EP11285,E100000001023,100.0
EP11286,E100000002346,100.0
EP11287,E100000002346,100.0
EP11288,E100000003152,100.0
EP11289,E100000003152,100.0
EP11290,E100000004220,100.0
EP11291,E100000004220,100.0
EP11292,E100000004220,100.0
EP11293,E100000000890,100.0
EP11294,E100000000890,100.0
EP11295,E100000000890,100.0
EP11296,E100000000890,100.0
EP11297,E100000000890,100.0
EP11298,E100000001914,100.0
EP11299,E100000001929,100.0
EP11300,E100001000668,100.0
EP11301,E100001000668,100.0
EP11302,E100000004221,100.0
EP11303,E100000001870,100.0
EP11304,E100000001870,100.0
EP11305,E100000001870,100.0
EP11306,E100000002460,100.0
EP11307,E100000004169,100.0
EP11308,E100000004169,100.0
EP11309,E100000004169,100.0
EP11310,E100000004289,100.0
EP11311,E100000004289,100.0
EP11312,E100000004290,100.0
EP11313,E100000004257,100.0
EP11314,E100000004291,100.0
EP11315,E100000004292,100.0
EP11316,E100000002736,100.0
EP11317,E100000002016,100.0
EP11318,E100000002016,100.0
EP11319,E100000002016,100.0
EP11320,E100000002016,100.0
EP11321,E100000002016,100.0
EP11322,E100000138403,100.0
EP11322,E100000002277,100.0
EP11323,E100000138403,100.0
EP11323,E100000002277,100.0
EP11324,E100000004336,100.0
EP11325,E100000004336,100.0
EP11326,E100000001771,100.0
EP11327,E100000001771,100.0
EP11328,E100000001771,100.0
EP11329,E100000001771,100.0
EP11330,E100000001771,100.0
EP11331,E100000001771,100.0
EP11332,E100000001370,100.0
EP11333,E100000001370,100.0
EP11334,E100000003845,100.0
EP11335,E100000003845,100.0
EP11336,E100000003845,100.0
EP11337,E100000004157,100.0
EP11338,E100000004157,100.0
EP11339,E100000001481,
EP11340,E100000003665,100.0
EP11341,E100000003665,100.0
EP11342,E100000003665,100.0
EP11343,E100000003665,100.0
EP11344,E100000002942,100.0
EP11345,E100000001870,100.0
EP11346,E100000001699,100.0
EP11347,E100000003682,100.0
EP11348,E100000003742,100.0
EP11349,E100000003742,100.0
EP11350,E100000000333,100.0
EP11351,E100000000333,100.0
EP11352,E100000000333,100.0
EP11353,E100000000333,100.0
EP11354,E100000000333,100.0
EP11355,E100000000333,100.0
EP11356,E100000000333,100.0
EP11357,E100001000712,100.0
EP11358,E100000002854,100.0
EP11359,E100000001622,100.0
EP11360,E100000001728,100.0
EP11361,E100000001728,100.0
EP11362,E100000003062,100.0
EP11363,E100000004265,100.0
EP11364,E100000004265,100.0
EP11365,E100000004265,100.0
EP11366,E100000004265,100.0
EP11367,E100000002937,100.0
EP11368,E100000000388,100.0
EP11369,E100000003343,100.0
EP11370,E100000003343,100.0
EP11371,E100000003343,100.0
EP11372,E100000003343,100.0
EP11373,E100000002341,37.0
EP11373,E100000002840,62.0
EP11374,E100000002341,37.0
EP11374,E100000002840,62.0
EP11375,E100000002341,37.0
EP11375,E100000002840,62.0
EP11376,E100000002341,37.0
EP11376,E100000002840,62.0
EP11377,E100000002341,37.0
EP11377,E100000002840,62.0
EP11378,E100000002341,37.0
EP11378,E100000002840,62.0
EP11379,E100000002341,37.0
EP11379,E100000002840,62.0
EP11380,E100000002341,37.0
EP11380,E100000002840,62.0
EP11381,E100000003059,100.0
EP11382,E100000000551,100.0
EP11383,E100000000551,100.0
EP11384,E100000000551,100.0
EP11385,E100000002226,100.0
EP11386,E100000002226,100.0
EP11387,E100000002226,100.0
EP11388,E100000002226,100.0
EP11389,E100000002226,100.0
EP11390,E100000002226,100.0
EP11391,E100000002226,100.0
EP11392,E100000001440,100.0
EP11393,E100000001440,100.0
EP11394,E100000004185,100.0
EP11395,E100000000346,100.0
EP11396,E100001011778,
EP11397,E100000132491,100.0
EP11398,E100000132491,100.0
EP11399,E100001011778,
EP11400,E100001011778,
EP11401,E100000003667,100.0
EP11402,E100000001289,100.0
EP11403,E100000001289,100.0
EP11404,E100000132491,100.0
EP11405,E100000132491,100.0
EP11406,E100000001289,100.0
EP11407,E100000003321,100.0
EP11408,E100000003581,100.0
EP11408,E100000140079,100.0
EP11409,E100000003581,100.0
EP11409,E100000140079,100.0
EP11410,E100001011902,100.0
EP11411,E100000001910,100.0
EP11412,E100000001910,100.0
EP11413,E100000004332,100.0
EP11414,E100000000968,100.0
EP11415,E100000000968,100.0
EP11416,E100000000968,100.0
EP11417,E100000000968,100.0
EP11418,E100000000968,100.0
EP11419,E100000000968,100.0
EP11420,E100000000968,100.0
EP11421,E100000000968,100.0
EP11422,E100000000968,100.0
EP11423,E100000002016,100.0
EP11424,E100000002016,100.0
EP11425,E100000003517,100.0
EP11426,E100000003517,100.0
EP11427,E100000003976,100.0
EP11428,E100000000380,100.0
EP11429,E100000004305,100.0
EP11430,E100001000426,
EP11431,E100001000426,
EP11432,E100000001870,100.0
EP11433,E100000001870,100.0
EP11434,E100000002601,
EP11434,E100000002731,
EP11435,E100000001935,100.0
EP11436,E100000004307,100.0
EP11437,E100000004307,100.0
EP11438,E100000004307,100.0
EP11439,E100000004307,100.0
EP11440,E100000004307,100.0
EP11441,E100000000864,100.0
EP11442,E100000000864,100.0
EP11443,E100000000864,100.0
EP11444,E100000000864,100.0
EP11445,E100000000864,100.0
EP11446,E100000000864,100.0
EP11447,E100000000864,100.0
EP11448,E100001010501,100.0
EP11449,E100001010501,100.0
EP11450,E100001010501,100.0
EP11451,E100000000433,
EP11452,E100000000433,
EP11453,E100000002974,100.0
EP11454,E100000004308,100.0
EP11455,E100000004308,100.0
EP11456,E100000004308,100.0
EP11457,E100000003464,100.0
EP11458,E100000003464,100.0
EP11459,E100000003464,100.0
EP11460,E100000003464,100.0
EP11461,E100000003405,100.0
EP11462,E100000003405,100.0
EP11463,E100000001893,100.0
EP11464,E100000000459,100.0
EP11465,E100000000863,100.0
EP11466,E100000004286,100.0
EP11467,E100000003464,100.0
EP11468,E100000003464,100.0
EP11469,E100000003464,100.0
EP11470,E100000003464,100.0
EP11471,E100000003464,100.0
EP11472,E100000003464,100.0
EP11473,E100000003464,100.0
EP11474,E100000003464,100.0
EP11475,E100000000878,100.0
EP11476,E100000000878,100.0
EP11477,E100000000878,100.0
EP11478,E100000000878,100.0
EP11479,E100000000878,100.0
EP11480,E100000000878,100.0
EP11481,E100000000878,100.0
EP11482,E100000000878,100.0
EP11483,E100000000878,100.0
EP11484,E100000000878,100.0
EP11485,E100000000878,100.0
EP11486,E100000000878,100.0
EP11487,E100000000878,100.0
EP11488,E100000003741,100.0
EP11489,E100000003741,100.0
EP11490,E100000003741,100.0
EP11491,E100001010549,100.0
EP11492,E100001010549,100.0
EP11493,E100000000342,100.0
EP11494,E100000000342,100.0
EP11495,E100000001758,56.0
EP11495,E100000001753,43.0
EP11496,E100000000361,100.0
EP11497,E100000000361,100.0
EP11498,E100000003742,100.0
EP11499,E100000003742,100.0
EP11500,E100000000890,100.0
EP11501,,
EP11502,E100000003630,100.0
EP11503,E100000003630,100.0
EP11504,E100000003630,100.0
EP11505,E100000002425,100.0
EP11506,E100000002425,100.0
EP11507,E100001011744,100.0
EP11508,E100001011744,100.0
EP11509,E100001011744,100.0
EP11510,E100001011744,100.0
EP11511,E100001011744,100.0
EP11512,E100001011744,100.0
EP11513,E100001011744,100.0
EP11514,E100001011744,100.0
EP11515,E100000004227,100.0
EP11516,E100000004227,100.0
EP11517,E100000004227,100.0
EP11518,E100000004227,100.0
EP11519,E100000004227,100.0
