from,to,share
E100001013283,E100001000537,
E100001013343,E100001000537,
E100001013390,E100001000537,
E100001013460,E100001000537,
E100001013486,E100001000537,
E100001010802,E100000132214,100.0
E100001013749,E100000132284,90.07
E100001013749,E100000132388,
E100001010892,E100001011215,100.0
E100001010624,E100000132340,100.0
E100000132340,E100001010627,1.0
E100000132340,E100000120122,99.0
E100001010659,E100000131991,
E100001013732,E100001013733,100.0
E100000131547,E100000123261,
E100001012709,E100000132340,100.0
E100001000825,E100001000400,48.7
E100001010228,E100001000825,50.0
E100001010228,E100001010229,50.0
E100001000825,E100001000613,51.3
E100001010229,E100001016575,80.0
E100001010229,E100001016576,20.0
E100001010351,E100000002765,100.0
E100001011733,E100001011734,100.0
E100001013817,E100001000537,
E100001013817,E100001015587,33.1
E100001010792,E100000132269,100.0
E100001010622,E100001010614,100.0
E100000131879,E100000131246,100.0
E100001013014,E100000131353,65.0
E100001013014,E100001016488,35.0
E100000132031,E100000131246,100.0
E100000131681,E100001000923,42.0
E100000131681,E100001016442,16.61
E100000131681,E100001016443,9.68
E100000131681,E100000134055,6.23
E100000131681,E100001016444,5.13
E100000131681,E100000123261,5.49
E100000131681,E100001015587,14.86
E100001010377,E100001001102,73.94
E100001013260,E100001013261,73.3
E100001013260,E100000131453,14.0
E100001013260,E100001013262,7.0
E100001000791,E100001000782,68.55
E100001016476,E100001000791,99.99
E100001000791,E100001016469,8.83
E100001000791,E100001016471,6.46
E100001000791,E100001015587,16.16
E100001000792,E100001016476,99.99
E100001010838,E100000132300,99.0
E100001000887,E100001000402,100.0
E100001010665,E100000131905,100.0
E100000131650,E100000131678,100.0
E100001013521,E100000132242,
E100000132242,E100001013522,
E100001000854,E100001000404,
E100001010625,E100000132340,100.0
E100001001150,E100001001143,100.0
E100001013647,E100000002130,40.0
E100000131916,E100001000583,
E100001013336,E100001000488,100.0
E100001010793,E100000132269,100.0
E100001010667,E100000131905,100.0
E100001013344,E100001000537,
E100001010371,E100000000962,100.0
E100001013797,E100001000537,
E100001013697,E100001000537,
E100001013500,E100001000537,
E100001010154,E100001010138,100.0
E100001000893,E100001000402,100.0
E100001010350,E100001000269,100.0
E100001011910,E100000131921,100.0
E100000131825,E100000131639,100.0
E100000132199,E100001010879,90.0
E100000132199,E100001015587,10.0
E100001013376,E100000131907,100.0
E100001013595,E100001013596,75.0
E100000132235,E100001013597,
E100001013595,E100000132235,25.0
E100001010696,E100000131991,
E100001013351,E100001000537,
E100000003342,E100001011212,100.0
E100001011212,E100001011213,100.0
E100001011213,E100001000197,100.0
E100001013811,E100001013812,38.03
E100001013811,E100001013813,20.55
E100001013811,E100001013814,15.43
E100001013321,E100000131977,
E100000131510,E100000123261,
E100000132230,E100000131922,100.0
E100000131878,E100000132292,25.0
E100000131878,E100000131479,50.0
E100000131878,E100000131641,25.0
E100000132292,E100000123261,
E100001013375,E100001010368,100.0
E100001013600,E100001013601,100.0
E100001013021,E100001013022,99.99
E100001013022,E100001013023,99.99
E100001013228,E100001013229,
E100001013229,E100000120990,100.0
E100001013340,E100001012973,100.0
E100001013334,E100001013279,69.8
E100001013537,E100001013538,44.07
E100001013536,E100001013537,51.0
E100000131243,E100000131244,100.0
E100001013702,E100001013704,
E100000131594,E100000132161,9.6
E100000131594,E100001010415,8.8
E100001010414,E100000131594,99.9
E100000131594,E100000130429,9.4
E100001013784,E100001013785,50.0
E100001013784,E100001000922,50.0
E100001013668,E100001013669,85.0
E100001013669,E100001013670,99.13
E100000131237,E100000131238,100.0
E100001010094,E100001016411,94.97
E100001010094,E100001015587,5.03
E100001013635,E100001013637,100.0
E100001013637,E100001013557,100.0
E100001013381,E100000131490,90.0
E100000131399,E100002000442,8.93
E100000131399,E100002000443,5.47
E100002000443,E100002000444,
E100002000444,E100002000445,19.68
E100002000444,E100002000446,17.83
E100002000444,E100002000447,11.83
E100002000444,E100002000448,11.04
E100002000441,E100000131399,100.0
E100000121064,E100002000441,99.0
E100002000444,E100002000449,8.94
E100002000444,E100002000450,8.73
E100002000444,E100002000443,6.77
E100000131399,E100001016129,40.69
E100001013755,E100001013756,98.96
E100001013756,E100001013757,98.97
E100001013757,E100001013758,99.0
E100001013758,E100000131625,100.0
E100001010799,E100000003343,100.0
E100001000452,E100000132229,100.0
E100001013263,E100001013264,100.0
E100001013264,E100001000488,100.0
E100000131517,E100000131474,
E100000131474,E100001000571,50.0
E100000131474,E100001016514,50.0
E100000132225,E100001010631,100.0
E100001010631,E100001010633,100.0
E100001010939,E100001000535,100.0
E100001010934,E100001000535,100.0
E100001010936,E100001000535,100.0
E100001010938,E100001000535,100.0
E100001012272,E100001000090,100.0
E100001010656,E100000131991,
E100001010761,E100000131524,100.0
E100001010769,E100000000870,
E100000131360,E100000131258,100.0
E100001013379,E100001000539,
E100000120736,E100000121097,
E100001013004,E100001000539,
E100000121596,E100000121593,
E100000132030,E100000131247,100.0
E100001012976,E100001012977,100.0
E100001013164,E100000131400,100.0
E100000131280,E100000131246,100.0
E100001013715,E100000131400,100.0
E100000131980,E100000131246,100.0
E100000131852,E100000131246,100.0
E100000131671,E100000131246,100.0
E100001010918,E100000132195,100.0
E100000131264,E100001010964,100.0
E100001010965,E100000131264,
E100001010966,E100000132268,
E100000132268,E100001010964,100.0
E100001010967,E100000131264,
E100000131469,E100001000402,49.0
E100000131469,E100000001332,51.0
E100001010994,E100000132226,100.0
E100000132286,E100000123261,
E100000131391,E100001011632,9.3
E100000131391,E100001011633,8.29
E100000131391,E100001011635,7.8
E100000131391,E100001011634,7.81
E100000131391,E100001011636,7.78
E100000131391,E100001011637,5.87
E100001011633,E100001016557,29.15
E100001011635,E100001011633,100.0
E100001011633,E100001011637,10.9
E100001011633,E100001016558,9.82
E100001011633,E100001016559,8.65
E100001011633,E100000123261,21.88
E100001011633,E100001015587,19.6
E100000131391,E100001015587,41.96
E100000131391,E100000123261,11.19
E100000121159,E100000132380,7.07
E100000121159,E100000001753,23.4
E100000121159,E100001000534,69.53
E100001010935,E100001000535,100.0
E100000132053,E100000131990,100.0
E100000132196,E100001016434,61.0
E100000132196,E100000132388,
E100001013753,E100000132368,100.0
E100001013734,E100001000613,100.0
E100001010651,E100000132266,
E100001010666,E100000131905,
E100001010170,E100001010175,7.87
E100001010170,E100001010573,14.21
E100001010170,E100001010572,7.56
E100001010170,E100001010574,8.43
E100001010175,E100000123261,100.0
E100001010170,E100001010438,9.9
E100001010170,E100001010429,9.4
E100001010170,E100001010427,7.4
E100001010170,E100001016532,5.8
E100001010170,E100001016533,5.15
E100001010170,E100001015587,24.28
E100001016532,E100002000033,
E100001013069,E100000131298,100.0
E100001013787,E100000131973,
E100001013786,E100001013787,100.0
E100001000949,E100001000750,90.0
E100001000949,E100000000512,10.0
E100001000969,E100001000949,100.0
E100001000808,E100001000396,
E100001013355,E100000131704,100.0
E100001000545,E100001010253,49.5
E100001013398,E100000132138,
E100001013698,E100000132138,
E100001010307,E100001010297,100.0
E100001010421,E100000131246,
E100001013165,E100000131400,100.0
E100001000589,E100001000590,36.21
E100001000589,E100001000597,10.0
E100001000597,E100000123261,14.88
E100001000589,E100000123261,33.17
E100001000589,E100001015587,20.62
E100001000597,E100001015587,62.51
E100001000597,E100001000178,9.67
E100001000597,E100000000652,7.27
E100001000597,E100001000179,5.67
E100001013810,E100001000649,
E100000132140,E100001012179,94.9
E100001012179,E100000000411,48.0
E100001013462,E100001013463,100.0
E100001013463,E100000131519,100.0
E100000131805,E100000131246,100.0
E100001013461,E100001013462,100.0
E100001010422,E100001000605,100.0
E100001010174,E100001010097,100.0
E100001013129,E100001013130,51.0
E100001013129,E100001013131,49.0
E100000131262,E100001010088,100.0
E100000132374,E100001016270,100.0
E100001016270,E100000123261,
E100000132216,E100000123261,96.65
E100000132216,E100001015587,3.35
E100000131970,E100001016478,7.38
E100000131970,E100000123261,6.11
E100000131970,E100001015587,14.8
E100000132012,E100001010963,100.0
E100001010409,E100000120319,100.0
E100000131864,E100000123261,
E100001010100,E100001010097,100.0
E100000131851,E100000131865,100.0
E100000131958,E100000000506,100.0
E100000131328,E100000132262,51.0
E100000131328,E100000001753,49.0
E100000131334,E100000131209,100.0
E100001013027,E100001013072,51.0
E100001013027,E100001013073,48.9
E100000131576,E100000132161,100.0
E100001001108,E100001001106,75.0
E100001001108,E100001001109,25.0
E100000131730,E100000131697,40.0
E100000131730,E100000131356,60.0
E100000131778,E100000131906,45.0
E100000131778,E100000001753,55.0
E100001013396,E100001013557,
E100001010013,E100001000782,75.0
E100001010013,E100000132388,
E100001016551,E100001016547,6.0
E100001016551,E100000120611,94.0
E100001010039,E100001016551,85.0
E100001010039,E100000120611,15.0
E100001010014,E100001000782,75.0
E100001010014,E100000132388,
E100001013777,E100001013778,99.81
E100001013778,E100001013779,99.82
E100001013779,E100001013780,99.92
E100001013780,E100001013781,100.0
E100001013781,E100000131625,100.0
E100001001110,E100001001106,75.0
E100001001110,E100001001109,25.0
E100000131777,E100000001753,55.0
E100000131777,E100000131906,45.0
E100000131821,E100000131742,50.0
E100001000940,E100001000941,75.0
E100001000940,E100001000942,25.0
E100001000941,E100001000943,75.0
E100001000941,E100001000944,25.0
E100001000944,E100001000945,99.0
E100001000945,E100001000902,95.0
E100001000942,E100001000943,75.0
E100001000942,E100001000944,25.0
E100001000943,E100001000945,99.33
E100001000945,E100001000903,5.0
E100001000944,E100001015587,1.0
E100001000943,E100001015587,0.67
E100000131964,E100000131948,20.0
E100000131964,E100000132234,15.0
E100000131964,E100000131668,35.0
E100000131964,E100000132248,30.0
E100001013133,E100000131353,100.0
E100001013714,E100000131977,100.0
E100001000691,E100001012818,100.0
E100000120988,E100001000691,100.0
E100000132118,E100000000898,100.0
E100000131267,E100000131268,100.0
E100000131448,E100001000765,33.0
E100001013713,E100000131448,51.0
E100001013713,E100000131955,15.0
E100001013713,E100000131573,34.0
E100000131448,E100001000766,33.0
E100000131448,E100001010436,33.0
E100001013792,E100000132048,80.0
E100000120584,E100001014667,100.0
E100001014667,E100001016740,100.0
E100000131205,E100000131203,100.0
E100000132337,E100000131921,100.0
E100001013011,E100001013012,100.0
E100001013691,E100000131400,100.0
E100000131605,E100000131606,100.0
E100000132109,E100000132096,100.0
E100000132093,E100000132092,100.0
E100001013413,E100000001322,
E100001013548,E100001013549,100.0
E100001013549,E100001013550,100.0
E100001013550,E100001013463,100.0
E100001013684,E100001013685,100.0
E100001013685,E100001013686,100.0
E100001013378,E100000131400,100.0
E100001010153,E100001010138,100.0
E100000132147,E100000131424,50.0
E100000132147,E100000132341,50.0
E100001010424,E100000131246,100.0
E100000132133,E100000121182,100.0
E100001013700,E100001013701,77.8
E100001010835,E100000131997,51.0
E100000131301,E100001016581,31.64
E100000131301,E100001016583,10.79
E100000131301,E100001010429,5.64
E100001010060,E100000000095,100.0
E100000131765,E100000132287,100.0
E100000121252,E100001000262,
E100000131511,E100000132035,100.0
E100000121104,E100000001926,74.0
E100001000467,E100001010053,100.0
E100000121104,E100001000467,26.0
E100000131856,E100001000761,
E100000132009,E100001012161,100.0
E100001012161,E100001012165,5.67
E100001012161,E100001012166,5.24
E100001012161,E100001012168,5.47
E100001012161,E100001012169,6.55
E100001012161,E100001012170,6.02
E100001012161,E100001012171,9.09
E100001012161,E100001012079,5.74
E100001012161,E100000130890,5.03
E100001012161,E100001012163,16.58
E100001012161,E100001012164,5.85
E100001012161,E100000123261,0.06
E100001012161,E100001015587,28.7
E100000131527,E100001016464,100.0
E100001000531,E100001016430,90.54
E100001000531,E100001015587,9.46
E100000131740,E100001000761,100.0
E100000131214,E100001010088,100.0
E100000131231,E100001013067,37.4
E100001012972,E100001012973,
E100000131236,E100000123261,
E100001013587,E100001013588,
E100000131410,E100000132388,
E100000131410,E100001016546,28.5
E100001013361,E100001000746,51.0
E100001013361,E100001013362,49.0
E100001010093,E100001010087,99.99
E100001013619,E100001013537,99.33
E100000132083,E100001016598,100.0
E100001016598,E100001013619,100.0
E100000132272,E100001016528,
E100001013815,E100001013298,99.2
E100001013298,E100001013299,48.6
E100001013298,E100001013300,7.7
E100001013298,E100001013301,9.7
E100001010314,E100001010320,10.0
E100001010314,E100001010316,45.05
E100001010314,E100001010317,24.95
E100001010314,E100001010319,20.0
E100000132178,E100001010891,100.0
E100000132201,E100000131595,16.5
E100000132201,E100000132301,16.5
E100000132201,E100000131748,67.0
E100001013282,E100001000599,
E100001010714,E100000132190,100.0
E100000131447,E100000131602,50.0
E100000131447,E100000131814,33.0
E100000131447,E100000001753,17.0
E100001010751,E100000132377,100.0
E100001010752,E100001010796,
E100000131824,E100000131508,100.0
E100001010789,E100000131940,50.0
E100001010789,E100001010790,50.0
E100000131546,E100000123261,80.0
E100000131546,E100001016420,20.0
E100001010249,E100001000404,100.0
E100001010668,E100000131905,99.99
E100001010668,E100001016585,0.01
E100000131269,E100001010820,80.0
E100000131269,E100001010821,20.0
E100001016622,E100000123261,
E100001010820,E100000123261,
E100001010821,E100001016622,
E100000131713,E100000132113,100.0
E100000132265,E100000001753,100.0
E100001010653,E100000132266,100.0
E100001010836,E100001010790,50.0
E100001010836,E100000131940,50.0
E100000132381,E100000123261,100.0
E100001013517,E100000132322,100.0
E100000132322,E100000131228,100.0
E100001010983,E100000131264,
E100000131354,E100000131819,100.0
E100001010867,E100001010868,95.0
E100001010867,E100001010869,5.0
E100001010868,E100001010870,92.5
E100001010868,E100001010869,7.5
E100001012791,E100001016479,100.0
E100001013710,E100000123261,100.0
E100001012710,E100001012711,50.0
E100001012752,E100001012753,52.0
E100001012752,E100001012754,48.0
E100001010654,E100000131504,100.0
E100001010921,E100001010922,
E100001013342,E100001000400,100.0
E100001013245,E100001013246,100.0
E100001013070,E100000131298,65.0
E100001013070,E100001010156,35.0
E100001012214,E100001012215,15.9
E100001012214,E100001012216,15.6
E100001012214,E100001012217,6.26
E100001012214,E100001012218,5.54
E100001012214,E100001012219,5.49
E100001013688,E100001000761,100.0
E100001013672,E100001013673,51.0
E100001013583,E100001013279,51.0
E100001013585,E100001001106,99.0
E100001013585,E100001001109,1.0
E100001013591,E100001001106,99.0
E100001013591,E100001001109,1.0
E100001013602,E100001013606,100.0
E100001013153,E100001000782,18.5
E100001013153,E100000132388,
E100001013611,E100001001106,99.9
E100001013612,E100001000782,61.04
E100001013612,E100000132388,
E100001013615,E100001013279,65.0
E100001013618,E100001013619,100.0
E100001013633,E100001013279,80.0
E100001013633,E100000132388,20.0
E100001013623,E100000123261,
E100001013631,E100001013279,80.0
E100001013620,E100001013621,32.78
E100001013620,E100000133214,33.4
E100001013620,E100001013622,26.21
E100001013638,E100001013619,100.0
E100001013641,E100001013279,100.0
E100001013644,E100001013359,60.0
E100001013654,E100001013279,100.0
E100001013655,E100000131832,10.0
E100001013655,E100001016436,
E100001013655,E100001016437,
E100001013656,E100001013023,32.84
E100001013657,E100001013658,
E100001013663,E100001013664,70.0
E100001013664,E100000131251,100.0
E100001013660,E100001013661,100.0
E100001013666,E100001013667,45.0
E100001013716,E100000001465,100.0
E100001013524,E100001000258,100.0
E100001013505,E100000131977,100.0
E100001013679,E100001000300,100.0
E100001013485,E100001000774,49.0
E100001013485,E100000132388,
E100001013799,E100001000269,
E100001013706,E100000132107,100.0
E100001013307,E100001013308,54.3
E100001013307,E100001013309,41.0
E100001013705,E100000132107,100.0
E100001013693,E100001012977,100.0
E100001013239,E100001013240,100.0
E100001013759,E100000131654,100.0
E100001013386,E100001013387,100.0
E100001013235,E100000131296,100.0
E100001012982,E100000131604,100.0
E100001013138,E100001013139,100.0
E100001013418,E100000132107,100.0
E100001012987,E100001012989,100.0
E100001013226,E100001012977,100.0
E100001013492,E100001013494,51.0
E100001013683,E100000132142,100.0
E100001013540,E100000132388,
E100001013540,E100001000537,65.0
E100001013253,E100001013254,15.72
E100001013253,E100001013255,12.87
E100001013253,E100001013256,10.42
E100001013253,E100001013257,8.01
E100001013253,E100001013258,5.67
E100000130999,E100000131027,100.0
E100000131027,E100000123261,
E100000130999,E100000123261,0.0
E100000131068,E100000131048,
E100000130800,E100000130743,76.0
E100000130800,E100001000576,24.0
E100000130743,E100001016252,19.29
E100000130743,E100000123261,5.71
E100000130743,E100001015587,75.0
E100000130989,E100000130743,100.0
E100000131089,E100000130728,100.0
E100000130728,E100000130726,82.5
E100000130728,E100000132388,
E100000131098,E100000131145,
E100000131145,E100000123261,
E100001012892,E100001016199,91.88
E100001012892,E100000132388,8.12
E100001010296,E100001010270,30.0
E100001010295,E100001010296,
E100001012522,E100000000547,20.0
E100001012522,E100001012523,20.0
E100001012522,E100000131198,60.0
E100001016229,E100000123261,
E100000131198,E100001016229,
E100000130710,E100001015587,53.78
E100000130710,E100001016208,23.89
E100000130710,E100000000652,7.76
E100000130710,E100001000178,7.68
E100000130710,E100001016209,6.89
E100000002408,E100001000296,100.0
E100001012067,E100000123261,
E100000131037,E100000130833,100.0
E100000130833,E100001016122,60.0
E100000130833,E100000132388,40.0
E100000131081,E100000130833,
E100001013044,E100001013045,75.0
E100001013044,E100001016338,25.0
E100000130693,E100000130695,64.0
E100000130695,E100001015587,
E100000130695,E100000123261,
E100001012119,E100000130963,
E100000130963,E100000123261,
E100000130779,E100001016253,
E100000130873,E100000130779,
E100001000957,E100001000958,49.0
E100001000957,E100001000960,46.0
E100001000957,E100000001753,5.0
E100001000958,E100000000840,100.0
E100001000960,E100001000008,
E100000127970,E100000125571,100.0
E100000131062,E100000127970,50.0
E100000131062,E100000123226,50.0
E100000130968,E100000123261,
E100001010118,E100000000687,50.0
E100001010118,E100000000652,50.0
E100001013042,E100001013043,
E100001012762,E100000123261,75.23
E100001012762,E100001015587,24.77
E100000131092,E100000131146,100.0
E100000131146,E100000123261,100.0
E100000127277,E100000127609,15.84
E100000127277,E100001000433,8.57
E100000127277,E100000001753,10.37
E100000127609,E100000123261,100.0
E100000127277,E100000123261,65.22
E100000127397,E100000124667,60.0
E100000127397,E100000130687,18.15
E100000127397,E100000130686,17.44
E100000127397,E100000001753,4.41
E100000126525,E100000123261,100.0
E100000126390,E100000127607,100.0
E100000127607,E100000123261,100.0
E100000126157,E100000123261,100.0
E100000126133,E100000123261,100.0
E100000128793,E100000123261,100.0
E100000127608,E100000128301,100.0
E100000126761,E100000001753,1.1
E100000126761,E100000127608,98.9
E100000128301,E100000001753,2.0
E100000128301,E100000123261,8.0
E100000128301,E100000128793,90.0
E100000130719,E100000130723,100.0
E100000130723,E100001016191,11.59
E100000130723,E100001016192,9.87
E100000130723,E100000123261,6.96
E100000130723,E100001016190,35.49
E100000130723,E100001015587,36.09
E100000130959,E100000130719,100.0
E100000126417,E100000123261,100.0
E100000128829,E100000123261,100.0
E100000128393,E100000128827,25.0
E100000128393,E100000128828,25.0
E100000128393,E100000128394,25.0
E100000128827,E100000123261,100.0
E100000128393,E100000128829,25.0
E100000127613,E100000123261,100.0
E100000128394,E100000128836,100.0
E100000128828,E100000123261,100.0
E100000128836,E100000123261,100.0
E100000126643,E100000127613,90.0
E100000126643,E100000127614,10.0
E100000127614,E100000128393,51.0
E100000127614,E100000128394,49.0
E100000126159,E100000123185,51.0
E100000126159,E100000123261,49.0
E100001010121,E100001010088,100.0
E100000130918,E100000130966,100.0
E100000130966,E100001016197,37.82
E100000130690,E100000130966,
E100001010109,E100000000687,100.0
E100001000497,E100000000687,99.85
E100001000497,E100001015587,0.15
E100001000494,E100000000687,100.0
E100001000503,E100000000687,100.0
E100001000495,E100000000687,100.0
E100001000496,E100000000687,100.0
E100001000487,E100001000492,100.0
E100001000498,E100000000687,100.0
E100001000499,E100001010090,96.52
E100001010090,E100000000687,
E100001000499,E100000123261,0.49
E100001000499,E100001015587,2.99
E100001000500,E100000000687,95.13
E100001000500,E100001015587,4.87
E100001000501,E100000000687,100.0
E100001000502,E100000000687,100.0
E100001000504,E100001010090,67.79
E100001000504,E100001000576,8.18
E100001000504,E100001015587,24.03
E100001000509,E100001000497,
E100001000508,E100001000497,
E100001000507,E100001000493,100.0
E100001010096,E100000000687,100.0
E100001000506,E100001010096,75.0
E100001000506,E100000000687,25.0
E100001000505,E100000000687,92.0
E100000131100,E100001016265,
E100000131101,E100001016282,20.51
E100000131101,E100001015587,18.81
E100000131101,E100001016283,16.99
E100000131101,E100001016281,43.69
E100000130841,E100001016284,
E100000130741,E100001015587,100.0
E100001012212,E100001012213,100.0
E100001012213,E100000123261,100.0
E100000131103,E100001000321,
E100000130745,E100001013029,32.73
E100000130745,E100001013030,20.36
E100000130745,E100001013031,12.95
E100001013039,E100000130745,100.0
E100001016287,E100000123261,
E100001013029,E100000123261,
E100001013030,E100000123261,
E100000130745,E100001016287,12.95
E100001013031,E100000123261,
E100000130738,E100001016262,19.94
E100000130738,E100001016260,19.06
E100000130738,E100001016261,19.0
E100000130738,E100001016263,10.18
E100000130738,E100001016264,10.18
E100000130881,E100000120333,
E100000130849,E100001015587,
E100000130849,E100001016200,20.13
E100000130849,E100000186116,19.5
E100000130849,E100001016202,17.5
E100000130849,E100000130881,15.66
E100000130849,E100001016203,5.49
E100000131001,E100001016293,
E100000130886,E100001016289,
E100000131104,E100000131059,45.0
E100000131104,E100000131163,45.0
E100000131104,E100000131169,5.0
E100000131104,E100000131168,5.0
E100000127199,E100000123261,100.0
E100000131126,E100000131027,
E100000127278,E100000127616,30.0
E100000127278,E100001000472,70.0
E100000127616,E100000123261,99.98
E100000127209,E100001000472,100.0
E100000126606,E100000123261,100.0
E100000131074,E100000123261,
E100000130998,E100000130970,
E100000130970,E100000123261,
E100000131096,E100001016242,
E100000130799,E100000130689,100.0
E100000130689,E100001015587,83.38
E100000130689,E100001000348,6.49
E100000130689,E100001010595,5.07
E100000130689,E100001010596,5.06
E100000130828,E100000130689,100.0
E100000131182,E100000131198,100.0
E100000131043,E100000124668,
E100000130854,E100000123261,44.79
E100000130854,E100000120118,31.19
E100000130854,E100001016241,24.02
E100000120118,E100000130854,
E100000120118,E100001016303,
E100000120118,E100000123261,
E100000120118,E100001016241,
E100000120118,E100001015587,
E100000130960,E100001000274,
E100001012105,E100000123261,
E100000126397,E100000123261,100.0
E100000130911,E100001000728,100.0
E100001000728,E100001016213,43.31
E100001000728,E100000000650,12.5
E100001000728,E100001015587,44.19
E100000130756,E100001015587,71.4
E100000130756,E100001015833,11.25
E100000130756,E100001015832,9.44
E100000130775,E100000130756,100.0
E100000130756,E100001014573,7.91
E100001010273,E100000130908,
E100000130742,E100000130908,
E100000130982,E100000130908,
E100000130909,E100000130908,
E100000131023,E100000130908,
E100000130832,E100000130908,
E100000131188,E100000131200,
E100000126408,E100000123261,100.0
E100000127287,E100000123261,100.0
E100000127958,E100000123261,100.0
E100000126487,E100000127958,90.0
E100000126487,E100000123261,10.0
E100000130780,E100000123261,
E100000126296,E100000124529,100.0
E100000126323,E100000125134,100.0
E100000126710,E100000001753,18.78
E100000126710,E100000123261,81.22
E100000127992,E100000123261,100.0
E100000128739,E100000128913,30.0
E100000127991,E100000123261,23.19
E100000128739,E100000128912,70.0
E100000128377,E100000128376,65.0
E100000128376,E100000128739,100.0
E100000128912,E100000001753,1.0
E100000127991,E100000001753,22.71
E100000127991,E100000128377,21.95
E100000128913,E100000123261,90.0
E100000127991,E100000128376,32.14
E100000128912,E100000123261,99.0
E100000128377,E100000128739,35.0
E100000128913,E100000001753,10.0
E100000127197,E100000127992,5.0
E100000127197,E100000001753,3.27
E100000127197,E100000127991,37.02
E100000127197,E100000130256,9.53
E100000127197,E100000130585,45.17
E100000128365,E100000123261,99.0
E100000128166,E100000128365,100.0
E100000126512,E100000123261,100.0
E100000126095,E100000126512,83.67
E100000128365,E100000001753,1.0
E100000126095,E100000128166,16.0
E100000126095,E100000001753,0.33
E100000130983,E100001000472,100.0
E100001010146,E100001011774,20.0
E100001010146,E100001015587,80.0
E100000131172,E100001010146,100.0
E100000127077,E100000123261,100.0
E100000127146,E100000123261,100.0
E100000126259,E100000123261,100.0
E100000134363,E100001012055,65.17
E100000130711,E100001000178,6.76
E100000130711,E100000000651,9.2
E100000130711,E100001016201,10.29
E100000130711,E100001015587,73.75
E100000130754,E100001014573,6.5
E100000130754,E100001015587,69.29
E100000130754,E100001010595,10.81
E100000130754,E100001000348,13.4
E100000131004,E100000130754,100.0
E100000130981,E100000130980,
E100001012404,E100001012405,
E100001012404,E100001012406,
E100001012406,E100001012407,
E100000130808,E100001000652,100.0
E100000130955,E100001000281,100.0
E100000130759,E100000130955,100.0
E100000130806,E100001012500,
E100001010279,E100000130955,100.0
E100000130906,E100000130955,100.0
E100001000469,E100001000470,
E100001000470,E100001000281,100.0
E100001010335,E100000123261,
E100000130706,E100001015587,32.18
E100000130706,E100001016276,67.82
E100000130813,E100002000040,99.92
E100000130813,E100001015587,0.08
E100002000040,E100000130706,100.0
E100000127247,E100000123261,32.83
E100000127247,E100000130432,67.17
E100000127570,E100000123261,100.0
E100000126198,E100000127571,18.92
E100000126198,E100000001753,3.7
E100000126198,E100000123261,56.3
E100000126198,E100000127570,21.08
E100000127571,E100000123261,95.22
E100000127571,E100000001753,4.78
E100000126188,E100000126701,100.0
E100000126701,E100000128047,100.0
E100000130783,E100000131157,100.0
E100000130769,E100000130745,100.0
E100000130771,E100000123261,
E100001016333,E100001016334,100.0
E100000130929,E100001016333,
E100000130789,E100000120333,
E100000131195,E100000128088,100.0
E100001012891,E100001012892,93.69
E100001012123,E100000123261,100.0
E100000126532,E100000127408,100.0
E100000127408,E100000124038,42.75
E100000127408,E100000128285,31.39
E100000127408,E100000001753,15.92
E100000127408,E100000122467,9.94
E100000130714,E100001000730,9.93
E100000130714,E100000000643,8.71
E100000130714,E100000123261,8.7
E100001016189,E100000123261,
E100000130714,E100001016189,30.28
E100000131184,E100001010117,100.0
E100001016279,E100001016280,
E100001000536,E100001016279,
E100000131175,E100001016302,
E100000130938,E100000130720,
E100000130938,E100000125059,
E100001016247,E100000123261,
E100000130720,E100000123261,28.19
E100000130720,E100001016247,5.87
E100001012230,E100000131050,100.0
E100000130876,E100000123261,100.0
E100000131072,E100000131009,100.0
E100000131009,E100000123261,
E100000131010,E100000131009,100.0
E100000130995,E100000131084,
E100000130995,E100000130693,
E100000130793,E100000130896,
E100001012391,E100001012392,5.89
E100001012391,E100001012393,8.52
E100001012391,E100001012394,6.92
E100001012391,E100001012395,6.64
E100001012391,E100001012397,5.01
E100001012391,E100001012398,5.91
E100001012391,E100001012399,5.06
E100000130751,E100001016762,49.29
E100000130751,E100001015587,50.71
E100001016762,E100001000847,100.0
E100000130892,E100000130894,
E100001010254,E100001010201,
E100000130900,E100001000479,95.49
E100000130900,E100001015587,4.51
E100000130921,E100000131050,100.0
E100001012400,E100000131050,
E100001012096,E100001012097,100.0
E100001012097,E100001016196,55.67
E100001012097,E100001016198,44.33
E100001010326,E100001000663,100.0
E100000131019,E100001000663,100.0
E100000130916,E100001010326,100.0
E100000126669,E100000123176,100.0
E100001013032,E100001013035,
E100001013032,E100001013034,
E100000131173,E100001016194,5.43
E100000131173,E100000123261,14.52
E100000131173,E100001015587,80.05
E100000130824,E100000130894,100.0
E100000130847,E100000130894,
E100001016291,E100000123261,
E100000130807,E100001016291,
E100000130875,E100000130732,
E100001010325,E100000000614,85.0
E100001010325,E100000004212,15.0
E100000130778,E100000000614,
E100000130827,E100000130745,100.0
E100000003270,E100000003335,
E100000003270,E100000001015,
E100000003270,E100001010146,
E100000127409,E100000001753,13.6
E100000127409,E100000123261,86.4
E100000126260,E100000123261,100.0
E100000128120,E100000128539,100.0
E100000128119,E100000128088,94.0
E100000128119,E100000001753,6.0
E100000128121,E100000128291,97.0
E100000128121,E100000001753,3.0
E100000128291,E100000001753,7.4
E100000128291,E100000123261,92.6
E100000126523,E100000128120,10.0
E100000126523,E100000128121,8.0
E100000126523,E100000128119,20.0
