company_id,plant_id,powerplant_unit_id,share
E100000180998,,G100000902801,100.0
E100000179662,,G100000905086,100.0
E100000179890,,G100000922825,100.0
E100000179448,,G100000905084,100.0
E100000181007,,G100000905094,100.0
E100001001026,,G100000808405,100.0
E100000179802,,G100000902794,95.0
E100000180995,,G100000902794,5.0
E100000179352,,G100000905072,100.0
E100000180991,,G100000922835,
E100000180985,,G100000902854,100.0
E100000181002,,G100000902805,100.0
E100000179362,,G100000922851,100.0
E100000179319,,G100000922876,100.0
E100001017582,L100000201904,,100.0
E100000181051,,G100000922869,100.0
E100001000078,L100000200012,,100.0
E100000181057,,G100000902728,100.0
E100000180882,,G100000902672,100.0
E100000000483,,G100000922853,100.0
E100000181066,,G100000922883,100.0
E100001000064,,G100000902676,100.0
E100000181052,,G100000922870,100.0
E100000181046,,G100000922865,94.0
E100000181034,,G100000902750,25.0
E100000002939,,G100000809890,100.0
E100000180592,,G100000922848,13.0
E100000180592,,G100000902642,100.0
E100001017209,L100000201610,,100.0
E100000181032,,G100000922844,100.0
E100000179354,,G100000905055,33.22
E100000000181,,G100000902717,100.0
E100000181047,,G100000922865,6.0
E100000181050,,G100000922868,100.0
E100000181067,,G100000922884,100.0
E100000181035,,G100000902750,18.0
E100000132951,L100000201264,,100.0
E100000181455,L100001016546,,33.0
E100000000217,,G100000922839,100.0
E100000181069,,G100000905040,30.0
E100000179704,,G100000905052,100.0
E100000179354,,G100000902648,33.22
E100000180239,,G100000902648,16.27
E100000180592,,G100000902649,100.0
E100000179330,,G100000905040,70.0
E100001017483,L100000201831,,60.0
E100000179509,,G100000905051,100.0
E100000181026,,G100000902644,100.0
E100000132752,L100000201183,,100.0
E100002000366,L100001016789,,
E100001016903,L100000200659,,100.0
E100000181038,,G100000902648,50.52
E100000179664,,G100000922856,100.0
E100000180307,,G100000905055,16.27
E100000181053,,G100000922871,100.0
E100000181019,,G100000928389,100.0
E100000132646,L100000200489,,100.0
E100000150163,L100001016476,,100.0
E100000181036,,G100000922848,87.0
E100001016659,L100001016650,,100.0
E100000180724,,G100001018655,
E100001017137,L100000201598,,100.0
E100000181030,,G100000902742,100.0
E100000181017,,G100000905056,100.0
E100000181054,,G100000922872,100.0
E100000132883,L100000200007,,100.0
E100001000169,L100000200581,,100.0
E100001000055,L100000200454,,100.0
E100000181056,,G100000902724,100.0
E100000129789,L100000201542,,100.0
E100000179509,,G100000905050,100.0
E100000149997,L100001016495,,
E100001017484,L100000201831,,40.0
E100000181032,,G100000902747,100.0
E100000181054,,G100000922873,100.0
E100001016807,L100000200569,,100.0
E100000001753,L100000200648,,100.0
E100000132446,L100000201371,,100.0
E100000181068,,G100000905066,100.0
E100000180847,,G100000902769,100.0
E100000001121,L100001016295,,100.0
E100000132814,L100000200633,,100.0
E100000129681,L100000201501,,100.0
E100000179664,,G100000922857,100.0
E100001017276,L100000201672,,66.0
E100001017277,L100000201672,,34.0
E100000181048,,G100000922866,100.0
E100000132741,L100000201301,,100.0
E100000002939,,G100000809889,100.0
E100000181032,,G100000922849,100.0
E100000130525,L100000201661,,18.0
E100001017264,L100000201661,,18.0
E100000130526,L100000201661,,15.0
E100000129764,L100000201661,,9.0
E100001017265,L100000201661,,2.0
E100000179658,,G100000922877,100.0
E100000000337,,G100000500465,100.0
E100001017263,L100000201661,,38.0
E100000179416,,G100000905044,100.0
E100000181032,,G100000905047,100.0
E100000179558,,G100000902686,100.0
E100000181068,,G100000905058,100.0
E100000132753,L100000200088,,100.0
E100000181100,,G100000922921,100.0
E100000181093,,G100000902659,100.0
E100000179308,,G100000922898,100.0
E100000181112,,G100000922937,100.0
E100001017050,L100000201484,,100.0
E100001016812,L100000200571,,100.0
E100000181084,,G100000905068,100.0
E100000181088,,G100000905046,40.0
E100000181088,,G100000922905,100.0
E100000181108,,G100000902692,100.0
E100000181101,,G100000922922,100.0
E100000180592,,G100000902637,100.0
E100000181102,,G100000922924,100.0
E100000181109,,G100000902693,49.0
E100000002939,,G100000808413,100.0
E100000181111,,G100000902696,49.0
E100000181030,,G100000905062,100.0
E100000181091,,G100000902699,100.0
E100000180616,,G100000902695,100.0
E100000002939,,G100000808375,100.0
E100000002939,,G100000808376,100.0
E100000002939,,G100000808377,100.0
E100000002939,,G100000838214,100.0
E100000002939,,G100000838211,100.0
E100000002939,,G100000808378,100.0
E100000181094,,G100000922913,100.0
E100000181082,,G100000922894,5.0
E100000181026,,G100000902696,51.0
E100000181084,,G100000905069,100.0
E100000181115,,G100000904636,100.0
E100000156696,,G100000812597,5.0
E100000180530,,G100000922940,100.0
E100001016602,,G100001018453,
E100000002939,,G100000808414,100.0
E100000181095,,G100000922916,100.0
E100000129689,L100000201887,,100.0
E100000180987,,G100000905046,60.0
E100000181084,,G100000902730,100.0
E100000181079,,G100000905037,25.0
E100000180756,,G100000902693,51.0
E100000181086,,G100000922901,100.0
E100000181062,,G100000922911,100.0
E100000002939,,G100000810470,100.0
E100000181075,,G100000922889,100.0
E100000181107,,G100000922935,100.0
E100000179405,,G100000922895,100.0
E100000181084,,G100000905033,100.0
E100000179330,,G100000905037,75.0
E100000002180,L100000407431,,100.0
E100000181115,,G100000904637,100.0
E100000150609,L100001016785,,
E100000180167,,G100000905908,100.0
E100000156457,,G100000905060,100.0
E100001016650,,G100000927558,
E100001016525,L100001016497,,
E100000002939,,G100000838205,100.0
E100000179671,,G100000922918,51.0
E100000181097,,G100000922918,49.0
E100000181091,,G100000902698,100.0
E100000002939,,G100000838220,100.0
E100000181084,,G100000922899,100.0
E100000181113,,G100000922938,50.0
E100000179318,,G100000922938,50.0
E100000181098,,G100000922919,100.0
E100000132536,L100000200458,,100.0
E100000181083,,G100000922897,100.0
E100000181092,,G100000902716,100.0
E100000129705,L100000201884,,100.0
E100001016834,L100000407475,,100.0
E100000002939,,G100000810481,100.0
E100001000044,L100000200505,,100.0
E100000181103,,G100000922925,100.0
E100000161513,,G100000905875,100.0
E100000150733,,G100001018658,100.0
E100000161513,,G100000922944,100.0
E100000181086,,G100000922902,100.0
E100000123456,L100000201600,,100.0
E100000181017,,G100000905054,100.0
E100000179520,,G100000922893,100.0
E100000181081,,G100000922894,85.0
E100000181017,,G100000905063,100.0
E100000132965,L100000200444,,100.0
E100001000173,L100000200293,,100.0
E100001017615,L100000200267,,100.0
E100000180038,,G100000905064,100.0
E100000132682,L100000200510,,100.0
E100000002939,,G100000836709,100.0
E100000001607,L100000201148,,100.0
E100000003517,L100001016296,,100.0
E100000179300,,G100000905059,100.0
E100000001329,,G100000500392,
E100000181071,,G100000922888,100.0
E100000179302,,G100000922936,100.0
E100000161513,,G100000922952,100.0
E100000181062,,G100000922912,100.0
E100000161513,,G100000922945,100.0
E100000002939,,G100000808374,100.0
E100001016584,L100001016546,,10.0
E100000181124,,G100000922971,100.0
E100000179598,,G100000905896,100.0
E100000181126,,G100000922975,100.0
E100000181117,,G100000904558,100.0
E100000181123,,G100000904541,100.0
E100000181131,,G100000904537,100.0
E100000120419,,G100000906474,100.0
E100000150733,,G100001018659,100.0
E100000181147,,G100000905894,10.0
E100000181152,,G100000922989,100.0
E100000181138,,G100000905907,98.0
E100000181151,,G100000905860,100.0
E100000132795,L100000200705,,100.0
E100000000382,,G100000819601,100.0
E100000151634,L100000200224,,100.0
E100000181116,,G100000905889,100.0
E100000181148,,G100000904639,100.0
E100000157870,,G100001018556,
E100000181137,,G100000905888,100.0
E100000181160,,G100000905851,
E100000181142,,G100000904603,100.0
E100000181161,,G100000905850,
E100000181116,,G100000905879,100.0
E100000179598,,G100000905897,100.0
E100000179302,,G100000905900,100.0
E100000181124,,G100000922973,100.0
E100000181124,,G100000922972,100.0
E100000179302,,G100000905884,100.0
E100000181146,,G100000905894,90.0
E100000179300,,G100000922987,100.0
E100000120419,,G100000906473,100.0
E100000181123,,G100000904540,100.0
E100000181139,,G100000905907,2.0
E100000000382,,G100000924264,100.0
E100000181129,,G100000904527,100.0
E100000179302,,G100000905901,100.0
E100000156714,,G100000812610,100.0
E100000181128,,G100000905891,10.0
E100000181120,,G100000905902,100.0
E100000181137,,G100000905883,100.0
E100000132950,L100000200585,,100.0
E100000179598,,G100000905898,100.0
E100000000337,,G100000500466,
E100000000382,,G100000819790,100.0
E100000181140,,G100000905903,96.0
E100000179777,,G100000905877,100.0
E100000181129,,G100000904543,100.0
E100000181145,,G100000905909,1.13
E100000181124,,G100000922970,100.0
E100000181123,,G100000904542,100.0
E100000181121,,G100000905886,100.0
E100000179305,,G100000922985,100.0
E100000181117,,G100000904515,100.0
E100000181117,,G100000904516,100.0
E100000120419,,G100000906948,100.0
E100001016946,L100000200080,,100.0
E100000181148,,G100000922982,100.0
E100000181132,,G100000904560,100.0
E100000181153,,G100000905847,100.0
E100000136115,L100001016499,,
E100000161513,,G100000905887,100.0
E100000000382,,G100000819791,100.0
E100000179505,,G100000905891,90.0
E100000120419,,G100000906949,100.0
E100000181140,,G100000905904,96.0
E100000181117,,G100000904564,100.0
E100000161513,,G100000922959,100.0
E100000156714,,G100000812609,100.0
E100000181131,,G100000904536,100.0
E100000181161,,G100000905851,
E100000123724,,G100000905903,4.0
E100000181124,,G100000922974,100.0
E100000156714,,G100000812611,100.0
E100000001645,,G100000812612,100.0
E100000181160,,G100000905850,
E100000002939,,G100000906844,100.0
E100000181116,,G100000905892,100.0
E100000132667,L100000201259,,100.0
E100000181143,,G100000905880,100.0
E100000000382,,G100000819891,100.0
E100000132410,L100000201353,,100.0
E100000181118,,G100000904512,100.0
E100001017133,L100000201579,,100.0
E100000132620,L100000200486,,100.0
E100000132825,L100000200233,,100.0
E100000181117,,G100000904514,100.0
E100000132515,L100000200190,,100.0
E100000130457,L100000201507,,100.0
E100000181129,,G100000904544,100.0
E100000181129,,G100000904545,100.0
E100000181132,,G100000904556,100.0
E100000181116,,G100000922962,100.0
E100000161513,,G100000922960,100.0
E100000161513,,G100000922961,100.0
E100000179302,,G100000905899,100.0
E100001016790,L100000200019,,100.0
E100000000345,,G100001020677,
E100000180786,,G100000923028,100.0
E100000181166,,G100000905864,100.0
E100000179330,,G100000905805,100.0
E100000180061,,G100000923030,8.21
E100000180062,,G100000923030,6.4
E100000179286,,G100000905843,100.0
E100000181177,,G100000904663,100.0
E100000179318,,G100000905846,100.0
E100000132622,L100000201276,,50.0
E100000132608,L100000200450,,100.0
E100000181204,,G100000923021,100.0
E100000132569,L100000200196,,100.0
E100000181200,,G100000904281,100.0
E100000181175,,G100000904667,100.0
E100000179630,,G100000905844,100.0
E100001016602,,G100001018455,
E100000181176,,G100000905856,100.0
E100000181173,,G100000904658,100.0
E100000181213,,G100000923029,70.0
E100000179416,,G100000905871,100.0
E100000158565,,G100000923002,100.0
E100000132832,L100000200093,,100.0
E100000181173,,G100000904660,100.0
E100000179416,,G100000905870,100.0
E100000181166,,G100000905861,100.0
E100000120419,,G100000809608,100.0
E100000181191,,G100000905862,50.0
E100000181208,,G100000923023,11.78
E100000120419,,G100000809609,100.0
E100000000382,,G100000806389,100.0
E100000181187,,G100000923009,100.0
E100000120419,,G100000809610,100.0
E100000136115,L100001016500,,
E100000120419,,G100000809611,100.0
E100000179416,,G100000905854,100.0
E100000132862,L100000201357,,100.0
E100000000882,,G100001018564,100.0
E100000179600,,G100000923020,100.0
E100000180845,,G100000904693,100.0
E100000179501,,G100000905838,100.0
E100000181192,,G100000905841,100.0
E100000181192,,G100000905842,100.0
E100000180441,,G100000923015,100.0
E100000179290,,G100000923004,100.0
E100000120419,,G100000809607,100.0
E100000181186,,G100000904692,1.0
E100001016834,L100000201332,,100.0
E100000179405,,G100000905872,100.0
E100000179351,,G100000923022,100.0
E100000132612,L100000200360,,100.0
E100000149022,,G100001018660,100.0
E100000181171,,G100000922996,100.0
E100000181168,,G100000905858,100.0
E100000181120,,G100000905867,100.0
E100000181202,,G100000923018,100.0
E100001017385,L100000200158,,100.0
E100000181189,,G100000923010,100.0
E100000132731,L100000201296,,100.0
E100000181167,,G100000922995,100.0
E100000179501,,G100000905868,100.0
E100000149725,L100001016782,,
E100000181206,,G100000905814,100.0
E100000181173,,G100000904669,100.0
E100000181180,,G100000923005,100.0
E100000181190,,G100000905862,50.0
E100000181176,,G100000905855,100.0
E100000179501,,G100000905869,100.0
E100000129738,L100000201771,,100.0
E100000181162,,G100000904677,100.0
E100000181176,,G100000905857,100.0
E100001000064,L100000201756,,100.0
E100000181174,,G100000904666,100.0
E100000181185,,G100000904692,99.0
E100000180060,,G100000923030,70.0
E100000179505,,G100000905836,79.6
E100000132991,L100000201276,,50.0
E100000181188,,G100000904681,100.0
E100000132788,L100000200181,,100.0
E100000181173,,G100000904659,100.0
E100001017400,L100000201764,,85.0
E100001017401,L100000201764,,15.0
E100001000049,L100000200563,,100.0
E100000181205,,G100000905811,100.0
E100000179300,,G100000904657,100.0
E100000181193,,G100000923012,50.0
E100000181172,,G100000922997,100.0
E100000181209,,G100000923023,11.5
E100000120419,,G100000809612,100.0
E100000120419,,G100000809613,100.0
E100000120419,,G100000809604,100.0
E100000120419,,G100000809605,100.0
E100000120419,,G100000809606,100.0
E100000181259,,G100000923082,100.0
E100000181263,,G100000923090,100.0
E100000124443,,G100000923071,100.0
E100000181244,,G100000923064,45.0
E100000181230,,G100000923047,100.0
E100000000382,,G100000806390,100.0
E100000181232,,G100000923049,100.0
E100000181255,,G100000923076,100.0
E100000181228,,G100000923081,100.0
E100000181264,,G100000923092,100.0
E100000179302,,G100000904305,100.0
E100000180793,,G100000904274,100.0
E100000120675,,G100000107872,
E100000000382,,G100000912248,100.0
E100000132811,L100000200091,,100.0
E100000129785,L100000201688,,51.0
E100000179318,,G100000923069,100.0
E100000181254,,G100000923074,100.0
E100000181258,,G100000923080,100.0
E100000000173,,G100000923034,100.0
E100000179308,,G100000923031,100.0
E100000179331,,G100000923037,100.0
E100000125903,,G100000923066,11.67
E100000179448,,G100000904304,100.0
E100000181257,,G100000923078,100.0
E100000121104,,G100000107880,100.0
E100000179331,,G100000923036,100.0
E100000179629,,G100000923087,100.0
E100000179318,,G100000923062,100.0
E100000181245,,G100000923067,35.0
E100000181231,,G100000923048,100.0
E100000181246,,G100000923067,20.0
E100000181237,,G100000923058,100.0
E100000181226,,G100000923040,100.0
E100000181245,,G100000923064,35.0
E100000121104,,G100000107881,100.0
E100000181229,,G100000923045,100.0
E100000181246,,G100000923064,20.0
E100000121104,,G100000107882,100.0
E100000181233,,G100000923051,100.0
E100000181261,,G100000923085,100.0
E100000179286,,G100000905803,100.0
E100000181244,,G100000923067,45.0
E100001016878,L100000200392,,100.0
E100000179546,,G100000923073,100.0
E100000000382,,G100000912545,100.0
E100000000382,,G100000923817,
E100000181243,,G100000904360,100.0
E100000179300,,G100000904327,100.0
E100000179318,,G100000923070,100.0
E100000181225,,G100000904334,100.0
E100000181221,,G100000923038,
E100000132754,L100000200526,,100.0
E100000181224,,G100000904335,100.0
E100000181240,,G100000904348,100.0
E100000181226,,G100000923041,100.0
E100000181234,,G100000923091,100.0
E100000000382,,G100000910975,100.0
E100000181219,,G100000904313,100.0
E100001016831,L100000200395,,100.0
E100000132584,L100000200402,,100.0
E100000132842,L100000200049,,100.0
E100000181224,,G100000904336,100.0
E100000181030,,G100000905800,100.0
E100000181225,,G100000904333,100.0
E100000179472,,G100000923083,100.0
E100000181247,,G100000923065,100.0
E100000181222,,G100000923039,100.0
E100000181234,,G100000923060,100.0
E100000181223,,G100000904330,100.0
E100000181238,,G100000904347,100.0
E100000179302,,G100000905807,100.0
E100000000382,,G100000923820,
E100000162931,,G100001018456,
E100001011037,,G100001018665,100.0
E100000132876,L100000200446,,100.0
E100001017203,L100000201606,,100.0
E100001017308,L100000201688,,49.0
E100001000222,L100000200184,,100.0
E100000181218,,G100000904311,100.0
E100000132514,L100000200375,,100.0
E100000149997,L100001016501,,
E100000132793,L100000200245,,100.0
E100000001926,,G100000107873,
E100000121104,,G100000107878,100.0
E100000121104,,G100000107879,100.0
E100000181262,,G100000923088,100.0
E100001017493,L100000201837,,100.0
E100000181253,,G100000923072,100.0
E100000181239,,G100000923063,100.0
E100000181223,,G100000904329,100.0
E100000179286,,G100000905804,100.0
E100000179466,,G100000923061,100.0
E100000156457,,G100000905364,5.37
E100000181307,,G100000903341,100.0
E100000179704,,G100000905816,100.0
E100000132910,L100000200253,,100.0
E100000181275,,G100000923106,100.0
E100000181265,,G100000923093,100.0
E100000125912,,G100000923131,4.76
E100001000064,L100000200107,,100.0
E100000181273,,G100000923103,100.0
E100000181306,,G100000905351,100.0
E100000181298,,G100000923133,100.0
E100000132529,L100000200247,,100.0
E100000000382,,G100000912544,100.0
E100000000382,,G100000916816,100.0
E100000181300,,G100000903394,100.0
E100000179387,,G100000905386,49.0
E100000181308,,G100000903342,100.0
E100000000841,,G100001018568,
E100000179338,,G100000903297,100.0
E100000179764,,G100000923117,100.0
E100000180963,,G100000903512,100.0
E100000181303,,G100000905358,30.0
E100000179845,,G100000905358,30.0
E100000179704,,G100000905809,100.0
E100000181224,,G100000923114,100.0
E100000181285,,G100000905393,49.0
E100000129793,L100000201565,,100.0
E100000179302,,G100000903229,51.0
E100000180034,,G100000905357,100.0
E100000179558,,G100000904293,100.0
E100000181270,,G100000923097,49.0
E100000000382,,G100000911010,100.0
E100000181296,,G100000923132,35.0
E100000179338,,G100000903298,100.0
E100000181232,,G100000923122,100.0
E100000179338,,G100000903299,100.0
E100000162076,,G100000903392,100.0
E100000179338,,G100000903300,100.0
E100000000382,,G100000911771,100.0
E100000180001,,G100000903314,100.0
E100000000382,,G100000916428,100.0
E100000132988,L100000200630,,100.0
E100000179845,,G100000923130,100.0
E100000180963,,G100000923123,70.0
E100000129738,L100000201616,,100.0
E100000179331,,G100000923111,100.0
E100000181291,,G100000903513,80.0
E100000179386,,G100000905386,51.0
E100000181285,,G100000903229,49.0
E100000180415,,G100000923095,100.0
E100000181274,,G100000923104,100.0
E100000000382,,G100000923824,100.0
E100000181267,,G100000904370,100.0
E100000179845,,G100000923125,100.0
E100000130133,L100000200100,,97.0
E100000001242,L100001016502,,
E100000132451,L100000200368,,100.0
E100001017412,L100000200175,,100.0
E100001016603,,G100001018460,100.0
E100000129738,L100000201741,,100.0
E100000179578,,G100000903396,100.0
E100000132693,L100000104790,,100.0
E100000181300,,G100000903393,100.0
E100000181280,,G100000904294,100.0
E100000156457,,G100000923096,100.0
E100000181289,,G100000903241,100.0
E100000181289,,G100000903242,100.0
E100001016988,L100000201538,,100.0
E100000181302,,G100000923134,40.0
E100000179318,,G100000923105,100.0
E100000181301,,G100000905364,94.63
E100000181203,,G100000923121,100.0
E100000179318,,G100000903510,100.0
E100000181287,,G100000903233,100.0
E100000181304,,G100000903315,100.0
E100000181302,,G100000905358,40.0
E100000181295,,G100000923132,40.0
E100000181305,,G100000903378,100.0
E100000179416,,G100000905385,100.0
E100000180415,,G100000923094,100.0
E100000180963,,G100000903312,100.0
E100000000382,,G100000913452,100.0
E100000179845,,G100000923124,100.0
E100000124734,L100000200100,,3.0
E100000181271,,G100000905812,100.0
E100000179302,,G100000905393,51.0
E100000181293,,G100000923131,95.24
E100000125912,,G100000903513,20.0
E100000181281,,G100000905813,100.0
E100000181266,,G100000904369,100.0
E100000179521,,G100000923127,100.0
E100001017576,L100000201900,,100.0
E100000181355,,G100000905387,97.89
E100000181323,,G100000905380,100.0
E100000181336,,G100000923144,100.0
E100000180038,,G100000905367,100.0
E100000181350,,G100000923152,100.0
E100000000327,,G100000807414,100.0
E100000179533,,G100000923155,75.0
E100000132748,L100000200516,,100.0
E100000180703,,G100000903353,100.0
E100000181316,,G100000903446,100.0
E100000181319,,G100000903354,100.0
E100000181305,,G100000903253,100.0
E100000181339,,G100000923149,49.0
E100000132497,L100000201273,,100.0
E100000180703,,G100000903352,100.0
E100000181331,,G100000903449,100.0
E100000181315,,G100000903444,100.0
E100000181332,,G100000903460,100.0
E100000181326,,G100000903456,55.0
E100000181327,,G100000903456,45.0
E100000181312,,G100000905353,51.0
E100000180963,,G100000928395,81.0
E100000181336,,G100000923146,100.0
E100000181329,,G100000928395,19.0
E100000181330,,G100000903514,49.0
E100000181345,,G100000903464,100.0
E100000181322,,G100000903316,100.0
E100000181356,,G100000923155,25.0
E100000181313,,G100000905353,49.0
E100000179566,,G100000903472,50.99
E100000181313,,G100000905372,49.0
E100000179533,,G100000905363,75.0
E100000181323,,G100000903454,100.0
E100000179500,,G100000923148,49.0
E100000181356,,G100000905363,25.0
E100000000217,,G100000832050,100.0
E100001017385,L100000201745,,100.0
E100000179308,,G100000905359,100.0
E100000000656,,G100001018568,
E100000181352,,G100000903475,100.0
E100000179416,,G100000903514,51.0
E100000151394,,G100000835864,100.0
E100001000134,L100000200559,,100.0
E100000181326,,G100000903457,55.0
E100000181321,,G100000905376,50.0
E100000000327,,G100000807413,100.0
E100000181328,,G100000903457,45.0
E100000180108,,G100000923149,51.0
E100001016529,L100001016502,,
E100000181343,,G100000905382,25.0
E100000000213,,G100000905383,55.0
E100000181320,,G100000923139,100.0
E100000179330,,G100000905388,2.11
E100000181337,,G100000903257,100.0
E100000181344,,G100000905382,10.0
E100000181334,,G100000903250,100.0
E100000179302,,G100000905375,51.0
E100000181333,,G100000923143,100.0
E100000179308,,G100000903256,100.0
E100000181342,,G100000903463,45.0
E100000179352,,G100000928394,80.0
E100001017171,L100000201514,,100.0
E100000180415,,G100000903317,100.0
E100000181313,,G100000905352,49.0
E100000179286,,G100000905382,65.0
E100001016604,,G100001018461,100.0
E100000181312,,G100000905352,51.0
E100000179318,,G100000923150,100.0
E100000180537,,G100000903447,100.0
E100000181310,,G100000903339,100.0
E100000181310,,G100000903338,100.0
E100000179338,,G100000903357,100.0
E100000181337,,G100000903258,100.0
E100000181355,,G100000905388,97.89
E100000181335,,G100000903249,100.0
E100000180415,,G100000923137,100.0
E100000000213,,G100000812755,82.56
E100001000141,L100000200479,,100.0
E100000179500,,G100000905375,49.0
E100000179302,,G100000923148,51.0
E100000181312,,G100000905372,51.0
E100001000167,L100000200461,,100.0
E100000000382,,G100000913509,100.0
E100000179521,,G100000905371,100.0
E100001017133,L100000201667,,70.0
E100000181353,,G100000923154,
E100000181342,,G100000905383,45.0
E100001017271,L100000201667,,30.0
E100000003632,L100000200724,,100.0
E100001000112,L100000201294,,100.0
E100000000217,,G100000831985,100.0
E100000001224,L100000201325,,100.0
E100000000213,,G100000832678,12.0
E100000181338,,G100000923147,100.0
E100000181319,,G100000903434,100.0
E100000179302,,G100000905178,100.0
E100000179330,,G100000905374,100.0
E100000179558,,G100000903269,100.0
E100000181319,,G100000903389,100.0
E100000000217,,G100000922929,100.0
E100000179578,,G100000903407,100.0
E100000179578,,G100000903408,100.0
E100000179851,,G100000923182,
E100000181410,,G100000923182,
E100000179330,,G100000905378,100.0
E100000179318,,G100000905355,100.0
E100000181319,,G100000903435,100.0
E100000181394,,G100000923170,10.0
E100000181363,,G100000903369,100.0
E100000179845,,G100000923165,100.0
E100000181390,,G100000923169,85.0
E100000181391,,G100000923169,15.0
E100000181376,,G100000905365,100.0
E100000179386,,G100000903273,100.0
E100000181376,,G100000905366,100.0
E100000180034,,G100000905384,100.0
E100000181398,,G100000903501,100.0
E100000181398,,G100000903502,100.0
E100000180231,,G100000905373,100.0
E100000181321,,G100000905369,51.0
E100000181319,,G100000905350,100.0
E100000181377,,G100000905369,49.0
E100000181340,,G100000905381,100.0
E100000181359,,G100000923158,51.0
E100000179478,,G100000903271,100.0
E100000181360,,G100000923158,34.0
E100000181399,,G100000903495,100.0
E100000179558,,G100000903507,100.0
E100000179764,,G100000903399,100.0
E100000181030,,G100000833103,100.0
E100000179764,,G100000903400,100.0
E100000181361,,G100000923158,15.0
E100000181030,,G100000905736,100.0
E100000181379,,G100000903401,100.0
E100000179566,,G100000903419,50.99
E100000000217,,G100000922931,100.0
E100000181397,,G100000923173,90.0
E100000179308,,G100000903419,49.01
E100000181392,,G100000903381,100.0
E100000181375,,G100000903429,100.0
E100000181378,,G100000903388,100.0
E100000181405,,G100000923176,20.0
E100000179377,,G100000923173,10.0
E100000179704,,G100000903423,51.0
E100000181406,,G100000923176,10.0
E100000181030,,G100000833102,100.0
E100000181362,,G100000923159,100.0
E100000179302,,G100000903275,100.0
E100000181372,,G100000903423,49.0
E100000181380,,G100000923164,100.0
E100000179302,,G100000923174,51.0
E100000179500,,G100000923174,49.0
E100000000217,,G100000922864,100.0
E100000181380,,G100000905360,90.0
E100000181030,,G100000833100,100.0
E100000181357,,G100000923157,60.0
E100000000217,,G100000802159,100.0
E100000181374,,G100000903422,100.0
E100000181358,,G100000923157,40.0
E100000179448,,G100000905361,51.0
E100000181368,,G100000905370,65.8
E100000181369,,G100000905370,34.2
E100000000255,,G100000903272,100.0
E100000179775,,G100000905362,100.0
E100000181370,,G100000903370,100.0
E100000181364,,G100000903366,100.0
E100000181393,,G100000923170,90.0
E100000181435,,G100000904973,100.0
E100000181436,,G100000904995,100.0
E100000181445,,G100000905012,100.0
E100000181030,,G100000922363,100.0
E100000181440,,G100000923205,100.0
E100000179347,,G100000905179,100.0
E100000179605,,G100000901922,100.0
E100000179605,,G100000901923,100.0
E100000181454,,G100000904981,100.0
E100000179654,,G100000901975,100.0
E100000180167,,G100000905019,100.0
E100000179654,,G100000923209,100.0
E100000180167,,G100000905020,100.0
E100000181416,,G100000905026,100.0
E100000181030,,G100000923038,
E100000181030,,G100000923110,100.0
E100000179600,,G100000923194,100.0
E100000181413,,G100000923186,51.0
E100000181417,,G100000901935,100.0
E100000181410,,G100000923186,25.0
E100000181030,,G100000905377,100.0
E100000181030,,G100000905379,100.0
E100000181416,,G100000905027,100.0
E100000179876,,G100000902058,100.0
E100000181030,,G100000905116,100.0
E100000181452,,G100000904989,100.0
E100000181411,,G100000902971,50.0
E100000181412,,G100000902971,50.0
E100000179505,,G100000905014,100.0
E100000000163,,G100000904983,100.0
E100000001753,,G100000923201,15.39
E100000181424,,G100000923215,100.0
E100000179785,,G100000923189,60.0
E100000181418,,G100000923189,40.0
E100000181417,,G100000902057,100.0
E100000179600,,G100000923188,100.0
E100000181438,,G100000923203,100.0
E100000181455,,G100000901984,100.0
E100000181422,,G100000901928,65.0
E100000181434,,G100000901928,35.0
E100000179491,,G100000923213,100.0
E100000179505,,G100000902071,60.0
E100000181429,,G100000902071,40.0
E100000180060,,G100000923201,70.0
E100000181453,,G100000923219,100.0
E100000181417,,G100000901937,100.0
E100000180061,,G100000923201,8.21
E100000181423,,G100000901981,100.0
E100000181423,,G100000901982,100.0
E100000181030,,G100000902063,100.0
E100000181442,,G100000901972,100.0
E100000181422,,G100000901929,65.0
E100000180062,,G100000923201,6.4
E100000181441,,G100000923207,100.0
E100000181432,,G100000923198,70.0
E100000180203,,G100000923204,55.15
E100000181439,,G100000923204,15.46
E100000181442,,G100000901973,100.0
E100000181434,,G100000901929,35.0
E100000180061,,G100000923204,12.89
E100000181430,,G100000901983,100.0
E100000181419,,G100000923190,100.0
E100000179787,,G100000923202,40.0
E100000180942,,G100000923204,10.31
E100000181437,,G100000923202,30.0
E100000180498,,G100000923202,30.0
E100000180036,,G100000923200,100.0
E100000181451,,G100000923218,100.0
E100000181450,,G100000905005,100.0
E100000149893,,G100000808045,33.0
E100000149893,,G100000809658,33.0
E100000181423,,G100000901933,100.0
E100000181422,,G100000902060,100.0
E100000181232,,G100000902061,100.0
E100000181232,,G100000902062,100.0
E100000181446,,G100000923212,100.0
E100000181422,,G100000901930,65.0
E100000181434,,G100000901930,35.0
E100000181484,,G100000901995,100.0
E100000179495,,G100000923224,40.0
E100000156457,,G100000904997,51.0
E100000001753,,G100000923224,60.0
E100000181424,,G100000902076,100.0
E100000149893,,G100000809660,33.0
E100000181470,,G100000923233,100.0
E100000000975,,G100000827599,100.0
