census_tract_2010_id,county_name,state_territory,percent_black_or_african_american_alone,percent_american_indian___alaska_native,percent_asian,percent_native_hawaiian_or_pacific,percent_two_or_more_races,percent_white,percent_hispanic_or_latino,percent_other_races,percent_age_under_10,percent_age_10_to_64,percent_age_over_64,total_threshold_criteria_exceeded,total_categories_exceeded,identified_as_disadvantaged_without_considering_neighbors,identified_as_disadvantaged_based_on_neighbors_and_relaxed_low_income_threshold_only,identified_as_disadvantaged,total_population,adjusted_percent_of_individuals_below_200pct_federal_poverty_line_percentile,adjusted_percent_of_individuals_below_200pct_federal_poverty_line,is_low_income,expected_agricultural_loss_rate_natural_hazards_risk_index,expected_building_loss_rate_natural_hazards_risk_index,expected_population_loss_rate_natural_hazards_risk_index,share_of_properties_at_risk_of_fire_in_30_years,energy_burden,housing_burden_percent,median_value_usd_of_owner-occupied_housing_units,share_of_the_tract's_land_area_that_is_covered_by_impervious_surface_or_cropland_as_a_percent,share_of_the_tract's_land_area_that_is_covered_by_impervious_surface_or_cropland_as_a_percent_percentile,does_the_tract_have_at_least_35_acres_in_it,current_asthma_among_adults_aged_greater_than_or_equal_to_18_years,diagnosed_diabetes_among_adults_aged_greater_than_or_equal_to_18_years,coronary_heart_disease_among_adults_aged_greater_than_or_equal_to_18_years,life_expectancy_years,unemployment_percent,percent_of_individuals_below_200pct_federal_poverty_line,percent_of_individuals_below_100pct_federal_poverty_line
6001406400,Alameda County,California,0.21,0.01,0.18,0.0,0.08,0.31,0.21,0.08,0.13,0.63,0.22,4,4.0,True,False,True,2545.0,0.68,0.33,True,0.0,0.001,0.0,0.0,1.0,33.0,594700.0,6103.0,80.0,True,880.0,1450.0,819.0,72.5,6.0,40.0,20.0
6001406500,Alameda County,California,0.19,0.06,0.14,0.02,0.06,0.11,0.5,0.31,0.13,0.77,0.09,5,4.0,True,True,True,6586.0,0.77,0.39,True,0.0,0.0009,0.0,0.0,2.0,52.0,468800.0,6909.0,88.0,True,980.0,1210.0,500.0,81.09,9.0,50.0,24.0
6001406601,Alameda County,California,0.21,0.02,0.21,0.0,0.11,0.14,0.35,0.23,0.13,0.76,0.09,5,4.0,True,False,True,4955.0,0.74,0.37,True,0.0,0.0009,0.0,0.0,2.0,39.0,481200.0,6959.0,88.0,True,1010.0,1320.0,540.0,77.9,6.0,46.0,14.0
6001406602,Alameda County,California,0.17,0.02,0.36,0.0,0.06,0.12,0.28,0.17,0.12,0.75,0.12,4,4.0,True,False,True,2698.0,0.73,0.36,True,0.0,0.0005,0.0,0.0,1.0,44.0,562900.0,7073.0,89.0,True,950.0,1050.0,409.0,80.4,7.0,45.0,15.0
6001406700,Alameda County,California,0.14,0.0,0.2,0.0,0.05,0.45,0.13,0.05,0.09,0.67,0.22,0,0.0,False,False,False,5159.0,0.38,0.16,False,0.0,0.0005,0.0,0.0,1.0,18.0,834200.0,4855.0,64.0,True,880.0,919.0,480.0,83.3,1.0,19.0,5.0
6001406800,Alameda County,California,0.11,0.0,0.21,0.0,0.09,0.33,0.25,0.15,0.14,0.68,0.17,0,0.0,False,False,False,3611.0,0.18,0.06,False,0.0,0.0007,0.0,0.0,1.0,17.0,819500.0,5642.0,75.0,True,850.0,900.0,430.0,79.7,7.0,16.0,5.0
6001406900,Alameda County,California,0.18,0.0,0.16,0.0,0.09,0.47,0.1,0.03,0.11,0.7,0.17,0,0.0,False,False,False,3608.0,0.32,0.13,False,0.0,0.0005,0.0,0.0,1.0,22.0,769200.0,5521.0,73.0,True,869.0,880.0,409.0,78.2,6.0,19.0,7.0
6001407000,Alameda County,California,0.21,0.02,0.24,0.0,0.13,0.13,0.29,0.19,0.12,0.73,0.14,1,1.0,True,False,True,5869.0,0.61,0.29,False,0.0,0.0005,0.0,0.0,2.0,41.0,534800.0,7233.0,90.0,True,960.0,1180.0,500.0,77.09,4.0,37.0,16.0
6001407101,Alameda County,California,0.14,0.0,0.25,0.0,0.02,0.04,0.54,0.41,0.14,0.75,0.09,5,3.0,True,True,True,3821.0,0.76,0.38,True,0.0,0.0005,0.0,0.0,2.0,36.0,448100.0,6872.0,88.0,True,1000.0,1300.0,550.0,80.2,4.0,50.0,37.0
6001407102,Alameda County,California,0.26,0.02,0.14,0.0,0.09,0.09,0.44,0.33,0.17,0.72,0.09,5,4.0,True,False,True,4387.0,0.7,0.34,True,0.0,0.0005,0.0,0.0,2.0,40.0,530400.0,6778.0,87.0,True,980.0,1230.0,500.0,81.59,4.0,42.0,27.0
6001407200,Alameda County,California,0.08,0.01,0.13,0.0,0.03,0.09,0.64,0.43,0.11,0.79,0.08,10,4.0,True,False,True,6985.0,0.84,0.45,True,0.0,0.0008,0.0,0.0,2.0,43.0,426000.0,7771.0,93.0,True,940.0,1180.0,520.0,78.5,11.0,55.0,28.0
6001407300,Alameda County,California,0.1,0.0,0.09,0.0,0.03,0.11,0.63,0.31,0.06,0.87,0.06,9,6.0,True,False,True,2420.0,0.76,0.38,True,0.0,0.0007,0.0,0.0,2.0,53.0,301500.0,7951.0,94.0,True,990.0,1080.0,459.0,73.9,11.0,50.0,21.0
6001407400,Alameda County,California,0.18,0.0,0.07,0.0,0.06,0.01,0.7,0.55,0.16,0.75,0.07,8,6.0,True,False,True,4531.0,0.86,0.47,True,0.0,0.0005,0.0,0.0,2.0,41.0,489600.0,7837.0,94.0,True,1010.0,1190.0,470.0,78.3,13.0,54.0,25.0
6001407500,Alameda County,California,0.29,0.01,0.06,0.0,0.08,0.04,0.55,0.41,0.13,0.77,0.08,11,6.0,True,False,True,4299.0,0.94,0.59,True,0.0,0.0013,0.0,0.0,3.0,55.0,411100.0,7486.0,92.0,True,1170.0,1420.0,600.0,71.7,13.0,69.0,35.0
6001407600,Alameda County,California,0.39,0.0,0.08,0.0,0.1,0.16,0.32,0.2,0.11,0.8,0.08,0,0.0,False,False,False,6327.0,0.37,0.16,False,0.0,0.0012,0.0,0.0,2.0,31.0,501000.0,6673.0,86.0,True,1010.0,1070.0,430.0,74.2,3.0,25.0,12.0
6001407700,Alameda County,California,0.43,0.0,0.05,0.0,0.07,0.3,0.16,0.06,0.11,0.71,0.16,0,0.0,False,False,False,4122.0,0.21,0.08,False,0.0,0.0005,0.0,0.0,1.0,23.0,597200.0,6508.0,84.0,True,990.0,1070.0,440.0,78.09,3.0,17.0,3.0
6001407800,Alameda County,California,0.23,0.0,0.2,0.0,0.08,0.31,0.19,0.06,0.09,0.79,0.1,0,0.0,False,False,False,2728.0,0.02,0.0,False,0.0,0.001,0.0,0.0,1.0,23.0,591900.0,4143.0,54.0,True,1090.0,760.0,330.0,82.3,10.0,18.0,10.0
6001407900,Alameda County,California,0.18,0.0,0.15,0.0,0.06,0.49,0.08,0.06,0.16,0.66,0.16,0,0.0,False,False,False,2873.0,0.19,0.07,False,0.0,0.0014,0.0,0.0,1.0,21.0,729500.0,4853.0,64.0,True,860.0,830.0,390.0,83.3,1.0,13.0,5.0
6001408000,Alameda County,California,0.09,0.0,0.18,0.0,0.05,0.54,0.12,0.05,0.06,0.74,0.19,0,0.0,False,False,False,2700.0,0.02,0.0,False,0.0244,0.0007,0.0,0.0,1.0,11.0,958400.0,3103.0,39.0,True,830.0,780.0,440.0,79.5,4.0,7.0,3.0
6001408100,Alameda County,California,0.23,0.0,0.2,0.0,0.08,0.4,0.1,0.04,0.08,0.68,0.22,0,0.0,False,False,False,6320.0,0.14,0.04,False,0.4364,0.0218,0.0,4.0,1.0,16.0,870900.0,1761.0,22.0,True,840.0,930.0,450.0,82.4,5.0,12.0,3.0
6001408200,Alameda County,California,0.51,0.01,0.05,0.0,0.1,0.18,0.15,0.06,0.09,0.79,0.11,0,0.0,False,False,False,4570.0,0.54,0.25,False,0.012,0.0006,0.0,0.0,2.0,44.0,590200.0,5117.0,68.0,True,1080.0,1100.0,459.0,76.8,7.0,31.0,17.0
6001408300,Alameda County,California,0.37,0.0,0.11,0.02,0.07,0.22,0.21,0.12,0.11,0.77,0.11,1,1.0,True,False,True,5047.0,0.38,0.16,False,0.0,0.0005,0.0,0.0,1.0,23.0,609200.0,4973.0,66.0,True,1040.0,1090.0,480.0,77.9,12.0,25.0,14.0
6001408400,Alameda County,California,0.5,0.0,0.01,0.0,0.04,0.07,0.37,0.26,0.12,0.78,0.09,4,4.0,True,False,True,3201.0,0.65,0.31,True,0.0,0.0007,0.0,0.0,2.0,59.0,360000.0,7077.0,89.0,True,1150.0,1320.0,509.0,75.3,5.0,44.0,18.0
6001408500,Alameda County,California,0.37,0.0,0.02,0.01,0.05,0.02,0.53,0.48,0.2,0.72,0.07,6,5.0,True,True,True,5977.0,0.74,0.37,True,0.0,0.0011,0.0,0.0,2.0,48.0,348600.0,6570.0,85.0,True,1140.0,1240.0,500.0,72.8,4.0,43.0,15.0
6001408600,Alameda County,California,0.35,0.0,0.04,0.0,0.06,0.03,0.52,0.4,0.21,0.7,0.08,3,3.0,True,False,True,7096.0,0.76,0.38,True,0.0,0.0006,0.0,0.0,3.0,57.0,394200.0,6892.0,88.0,True,1150.0,1450.0,590.0,76.7,6.0,45.0,23.0
6001408700,Alameda County,California,0.41,0.0,0.02,0.0,0.08,0.08,0.45,0.3,0.14,0.73,0.12,2,2.0,True,False,True,7909.0,0.71,0.35,True,0.0,0.0006,0.0,0.0,2.0,42.0,413800.0,7175.0,90.0,True,1090.0,1250.0,500.0,76.4,6.0,43.0,20.0
6001408800,Alameda County,California,0.38,0.0,0.04,0.05,0.01,0.05,0.46,0.4,0.2,0.7,0.08,11,6.0,True,True,True,7149.0,0.92,0.55,True,0.0089,0.001,0.0,0.0,3.0,48.0,385200.0,7563.0,92.0,True,1280.0,1580.0,650.0,74.0,8.0,65.0,35.0
6001408900,Alameda County,California,0.24,0.0,0.04,0.0,0.04,0.04,0.65,0.51,0.16,0.75,0.08,8,5.0,True,True,True,3546.0,0.83,0.44,True,0.0,0.0007,0.0,0.0,3.0,46.0,351500.0,7876.0,94.0,True,1100.0,1300.0,550.0,74.2,6.0,53.0,23.0
6001409000,Alameda County,California,0.34,0.01,0.04,0.0,0.04,0.02,0.53,0.45,0.18,0.72,0.08,10,7.0,True,False,True,4687.0,0.66,0.32,True,0.0001,0.0013,0.0,0.0,2.0,47.0,330600.0,4772.0,63.0,True,1110.0,1330.0,550.0,74.59,7.0,44.0,21.0
6001409100,Alameda County,California,0.29,0.05,0.04,0.0,0.07,0.01,0.59,0.24,0.13,0.77,0.08,6,5.0,True,True,True,2490.0,0.74,0.37,True,0.0,0.0006,0.0,0.0,2.0,36.0,360100.0,6685.0,86.0,True,1090.0,1280.0,509.0,75.7,6.0,43.0,15.0
6001409200,Alameda County,California,0.31,0.0,0.06,0.0,0.08,0.02,0.57,0.41,0.12,0.8,0.07,6,5.0,True,False,True,3672.0,0.68,0.33,True,0.0173,0.0024,0.0001,0.0,2.0,47.0,404000.0,6073.0,80.0,True,1110.0,1250.0,490.0,73.8,5.0,43.0,14.0
6001409300,Alameda County,California,0.24,0.0,0.02,0.0,0.03,0.04,0.65,0.5,0.17,0.72,0.1,9,4.0,True,False,True,5303.0,0.87,0.49,True,0.0,0.0005,0.0,0.0,2.0,50.0,351400.0,7475.0,92.0,True,1090.0,1330.0,550.0,76.2,9.0,56.0,31.0
6001409400,Alameda County,California,0.16,0.0,0.09,0.0,0.03,0.04,0.69,0.48,0.17,0.76,0.06,9,4.0,True,True,True,4780.0,0.85,0.46,True,0.0,0.0005,0.0,0.0,2.0,48.0,417800.0,7830.0,94.0,True,1130.0,1320.0,530.0,76.2,5.0,56.0,32.0
6001409500,Alameda County,California,0.25,0.02,0.01,0.02,0.02,0.04,0.64,0.43,0.18,0.73,0.08,8,4.0,True,True,True,4128.0,0.91,0.54,True,0.0,0.0006,0.0,0.0,3.0,55.0,351200.0,7731.0,93.0,True,1110.0,1280.0,520.0,75.2,6.0,60.0,29.0
6001409600,Alameda County,California,0.33,0.0,0.04,0.0,0.01,0.03,0.57,0.48,0.13,0.78,0.07,7,5.0,True,True,True,4978.0,0.81,0.43,True,0.0,0.0005,0.0,0.0,2.0,45.0,353300.0,6935.0,88.0,True,1110.0,1180.0,459.0,75.3,8.0,52.0,20.0
6001409700,Alameda County,California,0.32,0.0,0.01,0.0,0.06,0.03,0.57,0.42,0.16,0.75,0.07,5,4.0,True,False,True,4991.0,0.79,0.41,True,0.0,0.0007,0.0,0.0,3.0,54.0,360600.0,6712.0,86.0,True,1170.0,1260.0,490.0,72.9,6.0,49.0,15.0
6001409800,Alameda County,California,0.56,0.0,0.08,0.0,0.05,0.2,0.12,0.03,0.1,0.74,0.14,0,0.0,False,False,False,3516.0,0.47,0.21,False,0.1792,0.0013,0.0,3.0,1.0,32.0,612200.0,3935.0,51.0,True,1100.0,1340.0,560.0,81.0,6.0,29.0,17.0
6001409900,Alameda County,California,0.47,0.0,0.07,0.0,0.1,0.28,0.08,0.01,0.12,0.65,0.21,0,0.0,False,False,False,3642.0,0.22,0.08,False,0.3345,0.0017,0.0,0.0,1.0,13.0,780900.0,2371.0,29.0,True,950.0,1190.0,560.0,83.2,3.0,11.0,7.0
6001410000,Alameda County,California,0.4,0.0,0.04,0.0,0.17,0.28,0.09,0.03,0.1,0.64,0.24,0,0.0,False,False,False,3242.0,0.07,0.01,False,0.7105,0.0057,0.0,0.0,1.0,20.0,709100.0,1471.0,18.0,True,910.0,1070.0,509.0,81.7,7.0,9.0,3.0
6001410100,Alameda County,California,0.56,0.0,0.04,0.0,0.13,0.12,0.17,0.09,0.13,0.73,0.13,0,0.0,False,False,False,2667.0,0.54,0.25,False,0.0,0.0005,0.0,0.0,2.0,31.0,493300.0,6407.0,84.0,True,1090.0,1230.0,480.0,76.4,8.0,30.0,17.0
6001410200,Alameda County,California,0.6,0.0,0.02,0.02,0.02,0.01,0.35,0.25,0.13,0.76,0.1,0,0.0,False,False,False,3630.0,0.57,0.26,False,0.0,0.0005,0.0,0.0,2.0,42.0,349200.0,6759.0,87.0,True,1100.0,1220.0,459.0,73.59,3.0,35.0,16.0
6001410300,Alameda County,California,0.25,0.0,0.03,0.01,0.06,0.02,0.65,0.37,0.16,0.77,0.05,7,4.0,True,False,True,3857.0,0.75,0.38,True,0.0,0.0005,0.0,0.0,2.0,46.0,366400.0,6685.0,86.0,True,1060.0,1140.0,440.0,75.5,12.0,46.0,21.0
6001410400,Alameda County,California,0.33,0.02,0.1,0.0,0.03,0.06,0.47,0.3,0.11,0.77,0.11,0,0.0,False,False,False,4477.0,0.47,0.21,False,0.0,0.0005,0.0,0.0,2.0,37.0,389400.0,7125.0,89.0,True,1050.0,1190.0,459.0,78.7,9.0,28.0,12.0
6001410500,Alameda County,California,0.61,0.0,0.1,0.0,0.02,0.14,0.09,0.04,0.16,0.75,0.07,13,7.0,True,False,True,2705.0,0.89,0.51,True,0.0,0.0005,0.0,0.0,2.0,40.0,750000.0,7752.0,93.0,True,1270.0,1450.0,560.0,72.3,15.0,63.0,38.0
6001420100,Alameda County,California,0.0,0.0,0.2,0.0,0.1,0.61,0.07,0.01,0.11,0.74,0.14,0,0.0,False,False,False,2440.0,0.12,0.04,False,0.0,0.0005,0.0,0.0,0.0,16.0,1028900.0,6159.0,81.0,True,790.0,720.0,380.0,82.0,4.0,10.0,1.0
6001420200,Alameda County,California,0.05,0.0,0.38,0.0,0.09,0.35,0.12,0.06,0.12,0.75,0.12,0,0.0,False,False,False,3332.0,0.2,0.08,False,0.0,0.0006,0.0,0.0,0.0,25.0,780700.0,7350.0,91.0,True,790.0,750.0,390.0,83.6,3.0,16.0,7.0
6001420300,Alameda County,California,0.03,0.01,0.4,0.01,0.04,0.29,0.15,0.13,0.13,0.74,0.12,0,0.0,False,False,False,4977.0,0.35,0.15,False,0.0,0.0012,0.0,0.0,0.0,26.0,665600.0,2932.0,37.0,True,780.0,770.0,390.0,81.9,3.0,23.0,6.0
6001420400,Alameda County,California,0.01,0.01,0.3,0.0,0.14,0.31,0.29,0.09,0.22,0.76,0.01,0,0.0,False,False,False,3062.0,0.02,0.0,False,0.0,0.0016,0.0,0.0,1.0,65.0,,2325.0,29.0,True,750.0,360.0,130.0,,4.0,44.0,28.0
6001420500,Alameda County,California,0.05,0.01,0.21,0.0,0.12,0.51,0.11,0.06,0.13,0.74,0.12,0,0.0,False,False,False,2557.0,0.17,0.06,False,0.0,0.0012,0.0,0.0,0.0,25.0,887100.0,7009.0,89.0,True,800.0,740.0,390.0,81.3,4.0,14.0,6.0
6001420600,Alameda County,California,0.0,0.0,0.14,0.0,0.09,0.66,0.11,0.02,0.1,0.7,0.18,0,0.0,False,False,False,3436.0,0.1,0.02,False,0.0,0.0009,0.0,0.0,0.0,12.0,1045000.0,6137.0,81.0,True,790.0,710.0,400.0,83.5,1.0,6.0,3.0
6001421100,Alameda County,California,0.01,0.0,0.1,0.0,0.03,0.78,0.05,0.0,0.08,0.58,0.33,0,0.0,False,False,False,2084.0,0.06,0.0,False,0.0,0.0006,0.0,95.0,0.0,9.0,1174600.0,3121.0,40.0,True,750.0,800.0,520.0,92.6,6.0,4.0,2.0
6001421200,Alameda County,California,0.01,0.0,0.1,0.0,0.1,0.72,0.04,0.01,0.1,0.56,0.32,0,0.0,False,False,False,3594.0,0.05,0.0,False,0.0,0.0005,0.0,49.0,0.0,11.0,1406500.0,3292.0,42.0,True,770.0,780.0,509.0,86.2,3.0,3.0,2.0
6001421300,Alameda County,California,0.01,0.0,0.08,0.0,0.07,0.78,0.03,0.02,0.1,0.59,0.29,0,0.0,False,False,False,3873.0,0.07,0.01,False,0.0,0.0009,0.0,0.0,0.0,4.0,1127800.0,5132.0,68.0,True,800.0,750.0,470.0,86.0,2.0,5.0,3.0
6001421400,Alameda County,California,0.01,0.0,0.12,0.0,0.07,0.73,0.06,0.02,0.08,0.6,0.31,0,0.0,False,False,False,1634.0,0.14,0.04,False,0.0,0.0005,0.0,8.0,0.0,9.0,1329800.0,4096.0,54.0,True,810.0,800.0,540.0,81.2,3.0,11.0,6.0
6001421500,Alameda County,California,0.02,0.0,0.11,0.0,0.03,0.77,0.04,0.02,0.08,0.65,0.26,0,0.0,False,False,False,3694.0,0.02,0.0,False,0.0,0.0005,0.0,80.0,0.0,8.0,1159500.0,2273.0,28.0,True,780.0,730.0,490.0,87.2,4.0,8.0,2.0
6001421600,Alameda County,California,0.03,0.0,0.12,0.0,0.06,0.73,0.03,0.0,0.1,0.62,0.26,0,0.0,False,False,False,3617.0,0.07,0.01,False,0.0,0.0005,0.0,27.0,1.0,10.0,1161100.0,2677.0,34.0,True,770.0,710.0,480.0,88.3,2.0,9.0,5.0
6001421700,Alameda County,California,0.0,0.01,0.18,0.0,0.03,0.68,0.09,0.03,0.09,0.71,0.19,0,0.0,False,False,False,3492.0,0.1,0.03,False,0.0,0.0005,0.0,0.0,1.0,27.0,1025700.0,5707.0,76.0,True,819.0,610.0,390.0,85.8,5.0,24.0,15.0
6001421800,Alameda County,California,0.01,0.0,0.13,0.0,0.06,0.74,0.03,0.0,0.07,0.7,0.21,0,0.0,False,False,False,2144.0,0.17,0.06,False,0.0,0.0005,0.0,0.0,0.0,19.0,983800.0,5406.0,72.0,True,830.0,670.0,409.0,85.7,5.0,13.0,6.0
6001421900,Alameda County,California,0.05,0.0,0.17,0.0,0.09,0.56,0.1,0.03,0.12,0.7,0.17,0,0.0,False,False,False,4171.0,0.15,0.05,False,0.0,0.0009,0.0,0.0,1.0,17.0,851000.0,6108.0,80.0,True,819.0,700.0,370.0,84.6,5.0,14.0,4.0
6001422000,Alameda County,California,0.11,0.0,0.08,0.0,0.11,0.64,0.06,0.01,0.11,0.78,0.1,0,0.0,False,False,False,2156.0,0.37,0.16,False,0.0003,0.0007,0.0,0.0,1.0,30.0,815200.0,2966.0,37.0,True,930.0,840.0,400.0,79.9,6.0,24.0,17.0
6001422100,Alameda County,California,0.12,0.03,0.12,0.0,0.06,0.47,0.2,0.14,0.08,0.79,0.12,0,0.0,False,False,False,3073.0,0.19,0.07,False,0.0,0.0005,0.0,0.0,1.0,35.0,845100.0,6459.0,84.0,True,869.0,819.0,380.0,77.59,5.0,20.0,5.0
6001422200,Alameda County,California,0.05,0.0,0.15,0.0,0.13,0.52,0.16,0.01,0.08,0.75,0.15,0,0.0,False,False,False,3237.0,0.24,0.1,False,0.0,0.0005,0.0,0.0,1.0,26.0,822400.0,6512.0,84.0,True,850.0,700.0,350.0,84.7,0.0,21.0,10.0
6001422300,Alameda County,California,0.02,0.0,0.21,0.0,0.1,0.6,0.08,0.01,0.09,0.74,0.16,0,0.0,False,False,False,3643.0,0.19,0.07,False,0.0,0.0005,0.0,0.0,1.0,33.0,948200.0,5964.0,79.0,True,830.0,650.0,360.0,85.7,5.0,25.0,14.0
6001422400,Alameda County,California,0.01,0.0,0.37,0.0,0.05,0.42,0.13,0.03,0.04,0.85,0.1,0,0.0,False,False,False,4487.0,0.02,0.0,False,0.0,0.0005,0.0,0.0,0.0,40.0,806500.0,7274.0,90.0,True,830.0,440.0,250.0,80.4,5.0,36.0,24.0
6001422500,Alameda County,California,0.02,0.0,0.33,0.0,0.07,0.47,0.09,0.01,0.04,0.88,0.07,0,0.0,False,False,False,4400.0,0.02,0.0,False,0.0,0.0015,0.0,0.0,1.0,43.0,923600.0,5259.0,70.0,True,950.0,420.0,250.0,81.5,5.0,45.0,34.0
6001422600,Alameda County,California,0.03,0.0,0.44,0.0,0.01,0.38,0.12,0.04,0.0,0.99,0.0,0,0.0,False,False,False,1043.0,0.02,0.0,False,0.0494,0.0029,0.0,0.0,1.0,0.0,,4063.0,53.0,True,860.0,100.0,60.0,,4.0,6.0,6.0
6001422700,Alameda County,California,0.02,0.0,0.29,0.0,0.06,0.45,0.16,0.04,0.0,0.97,0.02,0,0.0,False,False,False,5266.0,0.02,0.0,False,0.0,0.0005,0.0,7.0,1.0,67.0,1256400.0,4061.0,53.0,True,1100.0,310.0,180.0,,8.0,68.0,51.0
6001422800,Alameda County,California,0.04,0.0,0.45,0.0,0.07,0.28,0.16,0.05,0.0,0.99,0.0,0,0.0,False,False,False,9064.0,0.02,0.0,False,0.0,0.0005,0.0,0.0,1.0,71.0,,7079.0,89.0,True,1110.0,350.0,180.0,,13.0,80.0,66.0
6001422900,Alameda County,California,0.11,0.0,0.42,0.02,0.04,0.33,0.05,0.02,0.0,0.93,0.06,0,0.0,False,False,False,5761.0,0.12,0.04,False,0.0,0.0005,0.0,0.0,1.0,57.0,973200.0,8314.0,96.0,True,980.0,509.0,260.0,77.0,4.0,59.0,45.0
6001423000,Alameda County,California,0.06,0.0,0.24,0.0,0.05,0.53,0.12,0.02,0.08,0.78,0.13,0,0.0,False,False,False,4962.0,0.19,0.07,False,0.0,0.0005,0.0,0.0,1.0,28.0,839400.0,6044.0,80.0,True,840.0,640.0,350.0,83.8,2.0,21.0,13.0
6001423100,Alameda County,California,0.16,0.0,0.14,0.0,0.09,0.49,0.12,0.04,0.08,0.76,0.14,0,0.0,False,False,False,4413.0,0.28,0.11,False,0.0,0.0005,0.0,0.0,1.0,35.0,870900.0,6448.0,84.0,True,890.0,840.0,440.0,81.3,2.0,24.0,14.0
6001423200,Alameda County,California,0.22,0.0,0.07,0.03,0.14,0.3,0.27,0.07,0.1,0.82,0.07,0,0.0,False,False,False,2982.0,0.4,0.17,False,0.0,0.0005,0.0,0.0,1.0,46.0,892300.0,6519.0,85.0,True,969.0,900.0,400.0,78.5,7.0,32.0,18.0
6001423300,Alameda County,California,0.26,0.0,0.09,0.0,0.12,0.44,0.12,0.02,0.14,0.67,0.18,0,0.0,False,False,False,3504.0,0.28,0.12,False,0.0,0.0005,0.0,0.0,1.0,35.0,889600.0,6203.0,81.0,True,930.0,969.0,450.0,80.59,9.0,24.0,12.0
6001423400,Alameda County,California,0.13,0.0,0.12,0.0,0.13,0.49,0.14,0.04,0.06,0.82,0.11,0,0.0,False,False,False,5163.0,0.23,0.09,False,0.0,0.0005,0.0,0.0,1.0,30.0,925100.0,6276.0,82.0,True,919.0,770.0,360.0,80.3,8.0,26.0,17.0
6001423500,Alameda County,California,0.2,0.0,0.14,0.0,0.07,0.47,0.14,0.03,0.1,0.7,0.19,0,0.0,False,False,False,3426.0,0.42,0.18,False,0.0,0.0005,0.0,0.0,1.0,31.0,903600.0,6945.0,88.0,True,919.0,950.0,540.0,81.0,4.0,38.0,16.0
6001423601,Alameda County,California,0.05,0.0,0.09,0.0,0.06,0.7,0.08,0.03,0.05,0.75,0.18,0,0.0,False,False,False,2671.0,0.07,0.01,False,0.0,0.0005,0.0,0.0,1.0,23.0,1046600.0,5837.0,77.0,True,840.0,550.0,320.0,,3.0,19.0,10.0
6001423602,Alameda County,California,0.01,0.01,0.35,0.0,0.06,0.47,0.08,0.02,0.01,0.93,0.05,0,0.0,False,False,False,6528.0,0.05,0.0,False,0.0,0.0005,0.0,0.0,1.0,53.0,592000.0,6532.0,85.0,True,1019.0,450.0,260.0,,5.0,65.0,55.0
6001423700,Alameda County,California,0.02,0.0,0.2,0.0,0.05,0.61,0.1,0.01,0.03,0.82,0.14,0,0.0,False,False,False,4148.0,0.02,0.0,False,0.0,0.0005,0.0,0.0,1.0,27.0,1473700.0,4015.0,52.0,True,930.0,610.0,390.0,88.6,3.0,34.0,23.0
6001423800,Alameda County,California,0.02,0.0,0.07,0.0,0.04,0.79,0.06,0.0,0.07,0.62,0.29,0,0.0,False,False,False,2986.0,0.02,0.0,False,0.0,0.0005,0.0,0.0,0.0,10.0,1736700.0,3583.0,46.0,True,800.0,720.0,490.0,87.7,2.0,8.0,5.0
6001423901,Alameda County,California,0.11,0.0,0.09,0.0,0.06,0.62,0.13,0.02,0.05,0.82,0.12,0,0.0,False,False,False,2054.0,0.35,0.15,False,0.0,0.0005,0.0,0.0,1.0,22.0,1033200.0,6848.0,87.0,True,910.0,730.0,370.0,80.9,9.0,26.0,12.0
6001423902,Alameda County,California,0.03,0.0,0.15,0.0,0.07,0.7,0.05,0.0,0.09,0.73,0.17,0,0.0,False,False,False,1605.0,0.02,0.0,False,0.0,0.0005,0.0,0.0,0.0,17.0,1045200.0,6509.0,84.0,True,830.0,570.0,330.0,81.5,1.0,14.0,7.0
6001424001,Alameda County,California,0.22,0.0,0.08,0.0,0.05,0.46,0.16,0.12,0.1,0.8,0.09,0,0.0,False,False,False,4027.0,0.47,0.21,False,0.0,0.0005,0.0,0.0,1.0,33.0,948200.0,6498.0,84.0,True,1010.0,830.0,360.0,76.5,5.0,36.0,19.0
6001424002,Alameda County,California,0.34,0.0,0.1,0.0,0.07,0.27,0.22,0.15,0.12,0.75,0.12,0,0.0,False,False,False,2583.0,0.17,0.06,False,0.0,0.0005,0.0,0.0,1.0,26.0,763500.0,6611.0,85.0,True,969.0,900.0,390.0,79.09,3.0,20.0,7.0
6001425101,Alameda County,California,0.03,0.0,0.25,0.0,0.06,0.58,0.05,0.0,0.01,0.69,0.29,0,0.0,False,False,False,1659.0,0.25,0.1,False,0.0,0.0006,0.0,0.0,0.0,22.0,377000.0,1979.0,25.0,True,770.0,770.0,470.0,81.0,3.0,16.0,10.0
6001425102,Alameda County,California,0.08,0.0,0.4,0.0,0.06,0.34,0.08,0.04,0.06,0.86,0.06,0,0.0,False,False,False,3906.0,0.02,0.0,False,0.0,0.0006,0.0,0.0,0.0,20.0,498100.0,8406.0,96.0,True,760.0,450.0,220.0,80.9,0.0,13.0,11.0
6001425103,Alameda County,California,0.16,0.0,0.27,0.0,0.07,0.43,0.07,0.0,0.04,0.89,0.05,0,0.0,False,False,False,2795.0,0.09,0.02,False,0.0,0.0006,0.0,0.0,0.0,11.0,631000.0,8778.0,98.0,True,800.0,480.0,210.0,80.9,2.0,13.0,10.0
